,query,target_query,generated_query
322,who are the writers that the actors in their films also appear in the movie [Hounddog],Sue Monk Kidd|Ol Parker|Jonathan Raymond|Floria Sigismondi|Josh Friedman|Lisa Davidowitz|Richard Glatzer|Jessie Nelson|Cherie Currie|David Koepp|Kristine Johnson|Mo Ogrodnik|Jenny Downham|Allison Jacobs|Julia Dahl|Naomi Foner|Kelly Reichardt|Brian Helgeland,"MATCH (m:Movie {name: 'Hounddog'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN DISTINCT w.name"
323,which genres are the films played by [An Invisible Sign] actors,Horror|Crime|Drama|Music|Action|Comedy|Thriller,"MATCH (m:Movie {name: ""An Invisible Sign""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
324,who is listed as screenwriter of the films starred by [Lovers of the Arctic Circle] actors,Jordi Galceran|Marcelo Piñeyro|Pedro Almodóvar|Alejandro Amenábar|Mateo Gil,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE m.name = ""Lovers of the Arctic Circle""
RETURN DISTINCT w.name"
325,the films that share the directors with the film [Ken Park] were in which genres,Drama|Documentary|Crime,"MATCH (m:Movie {name: 'Ken Park'})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
326,when the films written by writers of [Beast from Haunted Cave] were written ,1995|1960|1961|1988|1957|1959,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie {name: ""Beast from Haunted Cave""}) 
MATCH (m)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
327,which are the main languages in the films run by the director of [Reality],Neapolitan|Italian,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) 
WHERE m.name = 'Reality' 
WITH d 
MATCH (d)<-[:DIRECTED_BY]-(m:Movie)-[:IN_LANGUAGE]->(l:Language) 
RETURN DISTINCT l.name"
328,the films directed by the director of [Open Season 2] starred who,Will Ferrell|Frank Welker,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE m.name = ""Open Season 2""
RETURN a.name"
329,what genres do the movies that share screenwriters with [The Fortune Cookie] fall under,Drama|Romance|Comedy|Musical|War,"MATCH (m:Movie {name: ""The Fortune Cookie""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
330,the films that share the directors with the [Love Songs] films are written by whom,Christophe Honoré|Geneviève Brisac,"MATCH (m:Movie {name: ""Love Songs""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
331,the films that share the actors with the film [The Zero Theorem] are led by whom,Delphine Gleize|Tim Burton|Roman Polanski|Quentin Tarantino|Francis Lawrence|Eli Roth,"MATCH (m:Movie {name: ""The Zero Theorem""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)
MATCH (m2)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
332,The films that share actors with the [Last Holiday] film were in what genres,Family|Crime|Drama|Music|Action|Comedy|Documentary|War|Thriller,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
WHERE m.name = ""Last Holiday""
RETURN DISTINCT g.name"
333,The films that share directors with [The Point Men] films are written by whom,Richard Maibaum|George MacDonald Fraser|Michael G. Wilson|Ian Fleming,"MATCH (m:Movie {name: 'The Point Men'})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
334,The films that share directors with [Stage Beauty] films are written by whom,John Bayley|Richard Eyre|Patrick Marber,"MATCH (m:Movie {name: ""Stage Beauty""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
335,which is registered as the director of the [Shark in Venice],Danny Lerner,"MATCH (m:Movie {name: ""Shark in Venice""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
336,The films that share the directors with the film [Dangerous Ground] were in what genres,Drama|Comedy,"MATCH (m:Movie {name: 'Dangerous Ground'})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(s:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
337,The films that share actors with the film [Sssssss] were in which languages,Spanish,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = ""Sssssss""
RETURN DISTINCT l.name"
338,who are the actors in the films written by the screenwriter of [The Swindle],Jennifer Jones|Emmanuelle Béart|Louis Jourdan|Stéphane Audran|Diane Lane|Olivier Martinez|Richard Gere|François Cluzet|Jacqueline Sassard|Isabelle Huppert|Van Heflin|James Mason,"MATCH (m:Movie {name: ""The Swindle""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:STARRED_ACTORS]->(a:Actor) 
RETURN a.name"
339,The films that share writers with the film [Wild at Heart] were in what genres ,Drama|Mystery|Horror|Action|Thriller,"MATCH (m:Movie {name: 'Wild at Heart'})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
340,what genres do the movies that share screenwriters with [Tanguy] fall under,Comedy,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(t:Movie {name: 'Tanguy'}) 
MATCH (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
341,Which genres make the films that share directors with [Clash by Night] fall under the coup,Crime|Drama|Fantasy|Animation|Western|War|Thriller,"MATCH (m:Movie {name: 'Clash by Night'})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
342,What were the years of the release of films that share directors with the film [Fulltime Killer],1986|1999|2002|2003|2000|2006|2007|2004|2005|2008|2009|2011|2012,"MATCH (m:Movie {name: 'Fulltime Killer'})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
343,which genres make films that share directors with [Eye of the Tiger] fall under,Action,"MATCH (m:Movie {name: ""Eye of the Tiger""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
344,What languages are spoken in films whose actors also appear in [We Own the Night],English,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m1:Movie {name: 'We Own the Night'}),
      (m)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name"
345,What were the years of release of films that share directors with film [Shamus],2011|2010|1980,"MATCH (m:Movie {name: ""Shamus""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
346,the films that share actors with the film [Waxwork] are written by whom,David Beaird|Tom Schiller,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE m.name = ""Waxwork""
RETURN w.name"
347,who is listed as screenwriter of the films starred by [Night of the Comet] actors,Menahem Golan|Noel Black|Samira Makhmalbaf|Mohsen Makhmalbaf|Paul Bartel|Jim Wynorski|Steve Mitchell,"MATCH (m:Movie {name: ""Night of the Comet""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(otherMovies:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN DISTINCT w.name"
348,who is listed as screenwriter of the movies starred by [After Hours] actors,John Landis|Robert Benton|Richard Russo|Adam Brooks|Richard Shepard|Marc Norman|John Logan|Ken Finkleman|Tony Cinciripini|Andrew Smith|Rosanna Arquette|Jacques Mayol|Ernest K. Gann|Eric Steven Stahl|Howard Korder|Laura Kirk|Tamar Brott|Nora Roberts|Nat DeWolf|Oliver Stone|David Lee Henry|Beth Henley|Lawrence Block|Luc Besson,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE m.name = 'After Hours'
RETURN DISTINCT w.name"
349,who has written films that share actors with [Philomena] film,Andrew Fleming|Ol Parker|John Logan|Richard Eyre|Deborah Moggach|Frank Cottrell Boyce|John Bayley|Jonathan Glatzer|Steve Coogan|Annie Proulx|Robert Wade|Don Roos|Pam Brady|Jules Verne|Martin Sherman|Armando Iannucci|Henry James|Neal Purvis|Patrick Marber,"MATCH (m:Movie {name: 'Philomena'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN DISTINCT w.name"
350,which genres make the films that share actors with [Destination Gobi] fall under,Mystery|Horror|Crime|Drama|Western|Action|War|Thriller|Adventure,"MATCH (m:Movie {name: ""Destination Gobi""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
351,The films that share the actors with the film [Not Safe for Work] are led by whom,Jamie Linden|Alejandro Amenábar|Chris Gorak|Terry Zwigoff,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
WHERE m.name = ""Not Safe for Work""
RETURN DISTINCT d.name"
352,the films that share actors with the [Fishtales] film were released in which years,1993|1996|1989|2003|2006|2005|2013,"MATCH (m:Movie {name: 'Fishtales'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name as Release_Year"
353,who appeared in the films whose directors also directed [Envy],Al Pacino|Glenn Close|Donald Sutherland|Kim Basinger|Tom Cruise|Katja Riemann|Samuel L. Jackson|Denis Leary|Nicolette Krebitz|Billy Bob Thornton|Richard Dreyfuss|Barry McEvoy|Sean Penn|Christian Slater|Michael Douglas|Jasmin Tabatabai|Joan Cusack|Robin Wright|Ben Kingsley|Cate Blanchett|Lewis Black|Sharon Stone|Warren Beatty|Catherine Keener|Michael Gambon|Annette Bening|Christopher Walken|Robert Duvall|Robert De Niro|Robin Williams|Anne Heche|Bruce Willis|Valeria Golino|Jutta Hoffmann|Danny DeVito|Harvey Keitel|Barbara Hershey|Joe Pesci|Robert Redford|Laura Linney|Demi Moore|Dustin Hoffman,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE m.name = 'Envy'
RETURN DISTINCT a.name"
354,who is listed as director of the movies starred by [Young Doctors in Love] actors,Kenneth Johnson|Ridley Scott|James Dearden|Simon Wincer|Ari Gold|Joseph L. Mankiewicz|Woody Allen|David Green|Harold Becker|Joel Schumacher|John Carpenter|Carl Reiner|Gerd Oswald,"MATCH (m:Movie {name: ""Young Doctors in Love""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN DISTINCT d.name"
355,the movies directed by the director of [Uptown Girls] starred who,Renée Zellweger|Ryan Hurst|Denzel Washington|Will Patton|James Hong|Jason Statham|Wood Harris|Robert John Burke,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE m.name = ""Uptown Girls""
RETURN a.name"
356,Which genres do the films that share writers with [Death in Love] fall under the coup,Drama|Action|Sport|Thriller|Crime,"MATCH (m:Movie {name: ""Death in Love""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
357,the films that share writers with the film [The Spanish Earth] were in which genres,Romance|Short|Crime|Drama|Adventure|War,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(sharedMovies:Movie)-[:HAS_GENRE]->(g:Genre) 
WHERE m.name = 'The Spanish Earth' 
RETURN DISTINCT g.name"
358,the films which share actors with the film [Annie Get Your Gun] are written by whom,Preston Sturges,"MATCH (m:Movie {name: ""Annie Get Your Gun""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN DISTINCT w.name"
359,who are the directors who the actors in their films also appear in the film [The Wild],Franco Amurri|Rob Walker|George Sluizer|Peter Bogdanovich|John Hay|Stefan Ruzowitzky|Ernest Thompson|Clark Johnson|Alex Proyas|Gregg Champion|Gus Van Sant|Michael Hoffman|Geoff Murphy|Stephen Herek|Richard Lester|Matthew Bright|David L. Cunningham|Alexandre Aja|William Dieterle|James Bridges|Christopher Cain|Howard Deutch|Michael Winner|Vincent Ward|Paul Schibli|Kiefer Sutherland|Joel Schumacher|Paul Marcus,"MATCH (m:Movie {name: 'The Wild'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN DISTINCT d.name"
360,Which genres make films that share directors with [We Own the Night] fall under,Drama|Crime,"MATCH (m:Movie {name: ""We Own the Night""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
361,what languages are the movies that share screenwriters with [The We and the I] in,Japanese|French,"MATCH (m:Movie {name: ""The We and the I""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(otherMovies:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name"
362,The genres of the films whose directors have also directed [Jules and Jim],Drama|Short|War|Comedy,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(mj:Movie {name: ""Jules and Jim""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
363,the films that share actors with the [Ulysses] film were released in what years ,2003|1935|1946|1947|1945|1986|1948|1949|1968|1969|1980|1981|1964|1943|1966|1967|1960|1961|1962|1989|2012|1978|1954|1957|1956|1951|1950|1953|1952|1982|1939|1997|1959|1958|1916|1990|1993|1995|1994|1979|1996|1999|1975|1974|1973|1970|2002|1942|1965,"MATCH (m:Movie {name: ""Ulysses""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
364,who are the actors in the films written by the screenwriter of [The Yakuza],Nicolas Cage|Peter Boyle|Donald Sutherland|Irene Dunne|Lee Grant|Michael J. Fox|Charles Boyer|Gina Gershon|Season Hubley|Julie Christie|Richard Pryor|Nick Nolte|Jack Nicholson|Elizabeth Shepherd|Sonia Braga|John Lithgow|Willem Dafoe|Mariel Hemingway|Garry Shandling|Yul Brynner|Katharine Hepburn|Susan Sarandon|Robert De Niro|Billy Crudup|Patrice Donnelly|Herbert Lom|Gretchen Mol|Gena Rowlands|Kurt Russell|Jeremy Sisto|Warren Beatty|George C. Scott|Geneviève Bujold|Joseph Fiennes|Faye Dunaway|Monica Potter|Yaphet Kotto|Maria Ouspenskaya|José Lewgoy|Cliff Robertson|Vincent Price|Scott Glenn|William Hurt|Annette Bening|Joan Jett|Robert Mitchum|Tommy Lee Jones|Ving Rhames|William Devane|Michelle Pfeiffer|Patricia Arquette|Dana Delany|Harvey Keitel|John Goodman|Joe Pesci|Cathy Moriarty|Richard Gere|Goldie Hawn|Frank Vincent|Mel Gibson|Ray Liotta,"MATCH (m:Movie {name: ""The Yakuza""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(otherMovies:Movie)-[:STARRED_ACTORS]->(a:Actor)
RETURN DISTINCT a.name"
365,The films that share the actors with the film [Leprechaun 2] are led by whom,Mark Jones|Ron Howard,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
WHERE m.name = 'Leprechaun 2' AND m2.name <> 'Leprechaun 2'
RETURN DISTINCT d.name"
366,which were the years of the release of films that share actors with the film [Reap the Wild Wind],1989|1967|1935|1960|1934|1961|1944|1927|1963|1948|1949|1982|1969|1942|1943|1940|1941|1946|1947|1962|1945|2010|1955|1954|1957|1956|1937|1936|1953|1952|1968|1939|1938|1959|1933|1993|1997|1932|1999|1976|1975|1974|1973|1972|1971|1970|1930|2004|1965|1951|1966|1950,"MATCH (m:Movie {name: ""Reap the Wild Wind""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
367,the films written by the writer of [Mr. Turner] starred who,Claire Skinner|Sally Hawkins|Pam Ferris|Lynda Steadman|Jane Horrocks|Lesley Manville|Alison Steadman|Katrin Cartlidge|Marion Bailey|Jim Broadbent|Philip Davis|Tim Roth|Allan Corduner|Ruth Sheen|Phil Daniels,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(mt:Movie {name: ""Mr. Turner""})
MATCH (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
368,who are writers that the actors in their films also appear in the film [Milk],Cameron Crowe|Lowell Cunningham|Charles Portis|Cormac McCarthy|John Kohn|Umberto Contarello|Robert Mark Kamen|Don MacPherson|Devery Freeman|Terrence Malick|Dennis McIntyre|David Rabe|Will Beall|Pete Travis|Garon Tsuchiya|Sean Penn|Marguerite Roberts|John Ridley|Trent Harris|Paolo Sorrentino|James Lineberger|Robert Bentley|David Koepp|Guillermo Arriaga|Niels Mueller|Ethan Coen|Art Linson|Thomas Vinterberg|Stanley Weiser|Robert Lindsey|Brian Helgeland|Ranald MacDougall|Nobuaki Minegishi|Tony Kenrick|Steven Zaillian|John Cassavetes|Albert Husson|Jason Reitman|Joyce Maynard|Tony DeZuniga|Darryl Ponicsan|Edwin Torres|Robert Penn Warren|Mark Protosevich|Robert Rossen|Daniel Lang|Robert Rodriguez|Helen Prejean|John Albano|Tim Robbins|Jessie Nelson|James Jones|Kristine Johnson|Dennis Lehane|Ole Bornedal,"MATCH (m:Movie {name: ""Milk""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN DISTINCT w.name"
369,what were the years of release of films that share directors with film [California Suite],1991|1987|1984|1995|1969|1981|1977|1976|1975|1973|1993|1950|1972|1990|1936|2004|1970|1939|1989|2011|1983,"MATCH (m:Movie {name: 'California Suite'})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(n:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
370,The films that share actors with the [Love in the Time of Cholera] film have been released in what years,1997|1999|2002|2000|2001|2006|2007|2004|2005|2009|2010|2013|2012,"MATCH (m:Movie {name: 'Love in the Time of Cholera'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
371,which are the directors of films written by the writer of [Ratatouille],Brad Bird,"MATCH (m:Movie {name: ""Ratatouille""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(otherMovies:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN DISTINCT d.name"
372,who is listed as director of the films starred by [What a Man] actors,Jerzy Kawalerowicz,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:DIRECTED_BY]->(d:Director) 
WHERE m.name = 'What a Man' 
RETURN DISTINCT d.name"
373,the films that share the actors with the film [Joe Dirt] are led by whom,Dennis Dugan|Peter Segal|Irwin Winkler|Penelope Spheeris|Jonathan King,"MATCH (m:Movie {name: ""Joe Dirt""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
374,who wrote films that share directors with the film [Bad Johnson],Huck Botko|Andrew Gurland,"MATCH (m:Movie {name: ""Bad Johnson""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
375,the films who share the actors with the film [Rough Magic] are directed by whom,Curtis Hanson|Cameron Crowe|John Badham|John Madden|Russell Crowe|Kevin Dowling|John Polson|Quentin Tarantino|Rowdy Herrington|Robert Day|Phyllida Lloyd|Mike Leigh|Chris Nahon|Claude Lelouch|Barbet Schroeder|Steve Miner|Darren Aronofsky|Harold Becker|Henry Selick|David Wu|Geoffrey Wright|Raymond Bernard|Brett Leonard|Paul Haggis|RZA|Warwick Ross|Geoff Burton|Allen Hughes|Jocelyn Moorhouse|David Roach|Michael Mann|Laurence Olivier|Richard Boleslawski|Sarah Smith|Ron Howard|John Tatoulis|Kevin Macdonald|Barry Cook|Alan Parker|Terry Zwigoff|Dwight Yoakam|Ridley Scott|Martin Scorsese|Richard Eyre|Tom Hooper|Aaron Kim Johnston|Sam Raimi|Paul Marcus|Bille August|Taylor Hackford|Bruce Beresford,"MATCH (m:Movie {name: ""Rough Magic""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN DISTINCT d.name"
376,What genres make films that share actors with [The Scout] fall under,Romance|Horror|Crime|Drama|Fantasy|Animation|Music|Adventure|Action|Comedy,"MATCH (m:Movie {name: 'The Scout'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
377,who wrote films that share actors with the film [Beethoven],Stephen King|Mildred Gordon|Edgar Wallace|Eric Hatch|James Ashmore Creelman|Frank Darabont|Bruce Jay Friedman|Neil Simon|Peter Farrelly|Ed. Weinberger|Harvey Miller|Jane Wagner|Scot Armstrong|Louis Pelletier|Don Tait|Kevin Barnett|Felix Salten|John Lasseter|Yves Robert|Leslie Dixon|Merian C. Cooper|Peter Jackson|Ruth Rose|Lorenzo Semple Jr.|Albert Aley|Diane Drake|Jeffrey Bloom|Richard Matheson|Gene Wilder|Julius J. Epstein|Charles Grodin|Stan Daniels|Joe Ranft|Gerald A. Browne|Jean Shepherd|Ernestine Gilbreth Carey|Muriel Resnik|Bonnie Hunt|Gordon Buford|Ben Stahl,"MATCH (m:Movie {name: 'Beethoven'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN DISTINCT w.name"
378,the films written by the writer of [The Master] starred who,Philip Baker Hall|Adam Sandler|Joaquin Phoenix|Joanna Newsom|Samuel L. Jackson|Katherine Waterston|Emily Watson|Gwyneth Paltrow|John C. Reilly,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(master:Movie {name: 'The Master'}) 
MATCH (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
