,query,target_query,generated_query
382,Which genres are the films played by [88 Minutes] actors,"MATCH (m:Movie {name: ""88 Minutes""})-[:STARRED_ACTORS]->(a:Actor)-[:STARRED_ACTORS]<-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name","{'Thriller', 'Biography', 'Sport', 'Crime', 'Musical', 'Comedy', 'Drama', 'Romance', 'Mystery'}"
383,who are the actors in the films headed by the director of [Under the Roofs of Paris],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Under the Roofs of Paris""})-[:DIRECTED_BY]<-(m2:Movie)-[:STARRED_ACTORS]->(a:Actor) RETURN a.name","{'Barry Fitzgerald', 'Michèle Morgan', 'Robert Donat', 'Linda Darnell', 'Jean Börlin', 'Fredric March', 'Bruce Cabot', 'Edgar Kennedy', 'Gérard Philipe', 'Jean Parker', 'Eugene Pallette', 'Robert Benchley', 'Roland Young', 'Louis Hayward', 'Veronica Lake', 'Walter Huston', 'Dick Powell', 'Jack Oakie', 'Francis Picabia', 'Susan Hayward', 'Marlene Dietrich'}"
384,which types are the films written by the writer of [Les Biches],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Les Biches""})-[:WRITTEN_BY]<-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name","{'Thriller', 'Crime', 'Comedy', 'Drama'}"
385,which were the release dates of the films led by [Johnny Dangerously] &apos;s director,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director{name:'Johnny Dangerously'})-[:DIRECTED_BY]<-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name as Release_Dates","{'2012', '1995', '1989', '1982', '1990', '2007'}"
386,which acted in films led by the director of [Dark Star],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director{name:""Dark Star""})-[:DIRECTED_BY]<-(m2:Movie)<-[:STARRED_ACTORS]-(a:Actor)
RETURN DISTINCT a.name","{'Janet Leigh', 'Tobe Hooper', 'Linda Kozlowski', 'Laurence Fishburne', 'George Sanders', 'Ulrich Thomsen', 'Sheryl Lee', 'Roddy Piper', 'Mary Elizabeth Winstead', 'Shelley Winters', 'John Carpenter', 'Ice Cube', 'Darwin Joston', 'Jürgen Prochnow', 'Julie Carmen', 'Maria Bello', 'John Stockwell', 'Dennis Dun', 'Chevy Chase', 'Michael McKean', 'Robert Carradine', 'David Warner', 'Kurt Russell', 'Malcolm McDowell', 'Kim Cattrall', 'Kirstie Alley', 'Laurie Zimmer', 'Christopher Reeve', 'Keith Gordon', 'Bing Russell', 'Keith David', 'Tom Welling', 'Amber Heard', 'Thomas Ian Griffith', 'Lauren Hutton', 'Jason Statham', 'Daryl Hannah', 'Adrienne Barbeau', 'Selma Blair', 'Donald Pleasence', 'James Woods', 'Eric Christian Olsen', 'Mamie Gummer', 'Steve Buscemi', 'Daniel Baldwin', 'Joel Edgerton', 'Maggie Grace', 'Tyler Mane', 'Natasha Henstridge', 'Ethan Hawke', 'Daeg Faerch', 'Danielle Panabaker', 'Jamie Lee Curtis', 'Clea DuVall', 'Austin Stoker', 'James Hong', 'Jeff Bridges', 'Alexandra Paul', 'Meg Foster', 'Sam Neill'}"
387,who are the writers that the actors in their films also appear in the film [Elysium],"```
MATCH (m:Movie {name: 'Elysium'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(:Movie)<-[:WRITTEN_BY]-(w:Writer)
RETURN DISTINCT w.name
```","{'Cameron Crowe', 'Grant Heslov', 'Tom Topor', 'Gerald Ayres', 'Dave Eggers', 'Scott Thorson', 'Mark Handley', 'Daniel Vigne', 'Scott Z. Burns', 'Alan Parker', 'Michael Hoffman', 'Tony Gilroy', 'Tony Richardson', 'Laird Koenig', 'Anna Leonowens', 'Marguerite Roberts', 'Thomas Harris', 'Ann Druyan', 'Steven Pressfield', 'Kurt Eichenwald', 'Philip K. Dick', 'Cormac McCarthy', 'Carl Sagan', 'Matt Damon', 'Anthony Minghella', 'Mary Rodgers', 'Roy Huggins', 'Jennifer Flackett', 'David Koepp', 'Robert Ludlum', 'George Clooney', 'John Irving', 'Benjamin Mee', 'Wendy Orr', 'John Carlin', 'John Krasinski', 'Michael Innes', 'Robert M. Edsel', 'Yasmina Reza', 'Robbie Robertson', 'Ann Louise Bardach', 'Francis Ford Coppola', 'Delphine Gleize', 'William Goldman', 'Patricia Highsmith', 'Rachel Kronstadt Mann', 'Charles Portis', 'George Nolfi', 'Roman Polanski', 'Richard LaGravenese', 'Mark Levin', 'N. Richard Nash', 'Gus Van Sant', 'Kyle Killen', 'Casey Affleck', 'Ben Affleck', 'John Grisham', 'Russell Gewirtz', 'Eric Roth', 'William Monahan'}"
388,which are the main languages in the films played by actors in [Stromboli],"```
MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:'Stromboli'}), (m)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name AS Language
```","{'French', 'English', 'Italian', 'Swedish', 'Mandarin', 'Spanish'}"
389,who has written movies that share directors with the film [Christine],"```
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)<-[:WRITTEN_BY]-(w:Writer)
WHERE m.name = 'Christine'
RETURN w.name
```","{'Michael De Luca', ""Dan O'Bannon"", 'Nick Castle', 'Eric Heisserer', 'Kurt Russell', 'Debra Hill', 'Raynold Gideon', 'Wolf Rilla', 'Bruce A. Evans', 'William Goldman', 'H.F. Saint', 'John Carpenter', 'Bill Lancaster', 'John Wyndham', 'John Steakley', 'Rob Zombie'}"
390,who has written the films played by the actors in [The Vikings],"```
MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'The Vikings'}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name
```","{'Vera Caspary', 'Robert L. Richards', 'Daniel Mainwaring', 'F. Scott Fitzgerald', 'Michael Stewart', 'Richard Conlin', 'John Collier', 'Delmer Daves', 'Richard Condon', 'Evan Hunter', 'Edmund H. North', 'David Newman', 'Frank Telford', 'Nedrick Young', 'Lewis John Carlino', 'Mario Camerini', 'Les Crutchfield', 'Harold Jack Bloom', 'James Joyce', 'Manfred Gregor', 'Fletcher Knebel', 'Robert Benton', 'Fred Haines', 'Joseph Strick', 'Ruth McKenney', 'Martin Amis', 'Roy N. Sickner', 'Paddy Chayefsky', 'Clifford Odets', 'Howard Fast', 'Charles W. Bailey II', 'Robert Wyler', 'John D. Weaver', 'Clair Huffaker', 'Paul Gallico', 'Allan Aaron Katz', 'Elia Kazan', 'Collier Young', 'Sergio Corbucci', 'Sam Peckinpah', 'Dalton Trumbo', 'Dennis Shryack', 'Joseph L. Mankiewicz', 'Harold Pinter', 'Helen Gurley Brown', 'Walon Green', 'Richard Collins', 'Jules Verne', 'George Bradshaw', 'Rod Serling', 'Ernest Lehman', 'Ira Wallach', 'Stanley Shapiro', 'Irving Brecher', 'Orson Welles', 'John Patrick', 'Sam Rolfe', 'Robert Rossen', 'Gladys Lehman', 'Rafael Sabatini', 'Melvin Frank', 'Erich Maria Remarque', 'Leo Gordon', 'Dorothy Baker', 'Melville Shavelson', 'Joseph Stone', 'Ring Lardner', 'Mae West', 'Sidney Kingsley', 'Nikolai Gogol', 'Franco Brusati', 'John Carpenter', 'Babaloo Mandel', 'Douglas Heyes', 'Jules Furthman', 'Max Catto', 'Ivan Tors', 'John Klempner', ""Liam O'Brien"", 'George Froeschel', 'Edward Abbey', 'Alistair MacLean', 'James Bassett', 'Norman Panama', 'William P. McGivern', 'Charles Martin', 'Sam Hellman', 'Norman Corwin', 'James Poe', 'Carl Foreman', 'Paul King', 'Herbert Baker', 'Gerold Frank', 'John Barry', 'Graham Masterton', 'Christopher Knopf', 'Walter Bernstein', 'Burt Kennedy', 'John McGreevey', 'Billy Wilder', 'Damon Runyon', 'Richard Quine', 'Lowell Ganz', 'Charles Schnee', 'Harry Julian Fink', 'Wendell Mayes', 'Debra Hill', 'Leo Rosten', 'Whit Masterson', 'Joseph Stefano', 'Jacqueline Susann', 'Philip Dunne', 'John Farris', 'William Roberts', 'Maurice Richlin', 'Jean Shepherd', 'Humphrey Cobb', 'Ronald M. Cohen', 'George Axelrod', 'Ronald Millar', 'Paul Wellman', 'Harold Jacob Smith', 'Homer', 'Robert Thom', 'Robert Bloch', 'Irwin Shaw', 'Gore Vidal', 'Elie Samaha', 'Blake Edwards', 'Irving Stone', 'William R. Lipman', 'Philip Yordan', 'Arthur A. Ross', 'Jan Lustig', 'Leon Uris', 'Howard Rigsby', 'Jerome Chodorov', 'Stanley Kubrick'}"
391,which genres make the films that share actors with [Johnny Handsome] fall under,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)-[:STARRED_ACTORS]<-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
WHERE m.name = 'Johnny Handsome'
RETURN DISTINCT g.name","{'Thriller', 'Family', 'Sport', 'Crime', 'Horror', 'Action', 'Comedy', 'Western', 'Drama', 'Fantasy', 'Short', 'War', 'Documentary'}"
392,What were the dates for the release of the films written by the writer of [Swades],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Swades""})-[:WRITTEN_BY]<-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name",{'2008'}
393,which are the actors in the films run by the director of [Wild Things],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Wild Things""})-[:DIRECTED_BY]<-(m2:Movie)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name","{'Bill Murray', 'Jay Mohr', 'Uma Thurman', 'Luke Perry', 'Ashley Judd', 'Robert De Niro', 'Rae Dawn Chong', 'Antonio Fargas', 'James Spader', 'Tom Towles'}"
394,which are the actors in the films led by the director of [Chromophobia],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Chromophobia""})-[:DIRECTED_BY]<-(m2:Movie)<-[:STARRED_ACTORS]-(a:Actor) RETURN a.name","{'Toby Stephens', 'Ralph Fiennes', 'Liv Tyler'}"
395,what were the release dates of films written by the screenwriter of [The Bride Wore Black],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""The Bride Wore Black""})-[:WRITTEN_BY]<-(:Movie)-[:RELEASE_YEAR]->(y:Year) RETURN y.name","{'1988', '1977', '1983', '1932', '1968', '2001', '1978', '1974', '1949', '1980', '1973', '1970', '1959', '1950', '1966', '1969', '1943', '1954', '1996', '1981', '1962', '1979', '1964', '1976', '1946', '1948'}"
396,who is listed as director of the films starred by [The Vampire Lovers] actors,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:""The Vampire Lovers""})-[:STARRED_ACTORS]<-(m2:Movie)<-[:DIRECTED_BY]-(d:Director)
RETURN DISTINCT d.name","{'Val Guest', 'Terence Fisher', 'Karl Freund', 'Jim Clark', 'William Butler', 'Robert Day', 'Kevin Connor', 'Peter Duffell', 'Sidney Lanfield', 'Freddie Francis', 'Peter Sasdy', 'Neil Jordan', 'Paul Annett', 'Edward Dmytryk', 'Alan Gibson', 'Rodney Gibbons', 'Eugenio Martín', 'Stephen Sommers'}"
397,"what types are the movies written by the screenwriter of [Clean, Shaven]","MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Clean, Shaven""})-[:WRITTEN_BY]<-(m2:Movie)
MATCH (m2)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name",{'Drama'}
398,what were the years of release of films that share filmmakers with the film [The Return],"```
MATCH (m:Movie {name: ""The Return""})-[:DIRECTED_BY|:WRITTEN_BY]->(f)<-[:DIRECTED_BY|:WRITTEN_BY]-(relatedMovies:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name
```","{'2014', '2010', '2011', '2001', '2007'}"
399,what languages are the movies that share screenwriters with [La Femme Nikita] in,"```
MATCH (m:Movie {name: ""La Femme Nikita""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(otherMovies:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name
```","{'Italian', 'English', 'Japanese', 'French'}"
400,what languages are spoken in films directed by director [Ballad of the Little Soldier],"""MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Ballad of the Little Soldier'})-[:IN_LANGUAGE]->(l:Language) RETURN l.name""","{'Lao', 'German', 'Tibetan', 'Spanish'}"
401,What languages are spoken in the films whose directors have also directed [Kid Millions],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Kid Millions""})-[:DIRECTED_BY]<-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name",{'French'}
402,Which languages are spoken in films whose directors have also directed [Billy Liar],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)-[:DIRECTED_BY]<-[:DIRECTED_BY]-(movie:Movie {name: ""Billy Liar""})
MATCH (m)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name","{'Swedish', 'English'}"
403,the actors in the films written by the writer of [Hotel Rwanda],MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Hotel Rwanda'})-[:WRITTEN_BY]<-(m2:Movie)-[:STARRED_ACTORS]->(a:Actor) RETURN a.name,"{'Bill Paxton', 'Helen Mirren', 'Joaquin Phoenix', 'Fionnula Flanagan', 'Emma Thompson'}"
404,when did the films release whose screenwriters also wrote [The Tenant],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name IN [
  MATCH (m2:Movie {name: 'The Tenant'})-[:WRITTEN_BY]->(w2:Writer)
  RETURN w2.name
]
MATCH (m)-[:RELEASE_YEAR]->(y:Year)
RETURN m.name, y.name","{'1971', '2013', '1988', '2002', '1967', '1973', '1992', '1968', '2010', '1948', '1979', '1986', '1989', '2011', '1965', '1999'}"
405,which genres make films that share actors with [Joe's Apartment] fall under,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)-[:STARRED_ACTORS]<-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
WHERE m.name = ""Joe's Apartment""
RETURN DISTINCT g.name","{'Comedy', 'Adventure'}"
406,who are the actors in the films led by [Pearl Harbor] &apos;s director,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Pearl Harbor""})-[:DIRECTED_BY]<-(m2:Movie)<-[:STARRED_ACTORS]-(a:Actor)
RETURN a.name","{'Martin Lawrence', 'Ben Affleck', 'Nicolas Cage', 'Josh Duhamel', 'David Warner', 'Bruce Willis', 'Shia LaBeouf', 'Michael Caine', 'Tyrese Gibson', 'Sean Penn', 'Billy Bob Thornton', 'Ewan McGregor', 'Ed Harris', 'Megan Fox', 'Liv Tyler', 'Scarlett Johansson', 'Will Smith', 'Sean Connery'}"
407,which is registered as a director of the films led by the [The Fourth State] director ,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director{name:""The Fourth State""})-[:DIRECTED_BY]<-(m2:Movie) RETURN m2.name","{'Johnny Dawkins', 'Dennis Gansel', 'Ron Jones'}"
408,which languages are spoken in the films whose actors are also appearing in [Cobra Verde],"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:""Cobra Verde""})-[:STARRED_ACTORS]<-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name","{'Italian', 'German', 'Spanish', 'English'}"
409,What are the main languages in films directed by the director of [The Smiling Lieutenant],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)-[:DIRECTED_BY]<-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = ""The Smiling Lieutenant""
RETURN DISTINCT l.name","{'English', 'German', 'Spanish', 'French'}"
410,who appeared in the films whose writers also wrote [Hard Boiled],"```
MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) 
WHERE w.name = ""Hard Boiled""
MATCH (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name
```","{'Sally Yeh', 'Danny Lee', 'Waise Lee', 'Takeshi Kaneshiro', 'Leslie Cheung', 'Cherie Chung', 'Simon Yam', 'Damian Lau', 'Jacky Cheung'}"
411,who are the writers that the actors in their films also appear in the film [Quality Street],"```
MATCH (m:Movie {name: 'Quality Street'})-[:STARRED_ACTORS]->(actor:Actor)
MATCH (actor)<-[:STARRED_ACTORS]-(movie:Movie)-[:WRITTEN_BY]->(writer:Writer)
RETURN DISTINCT writer.name
```","{'John Huston', 'F. Scott Fitzgerald', 'William Rose', 'Sidney Buchman', 'Delmer Daves', 'Achmed Abdullah', 'James Warner Bellah', 'Leigh Janiak', 'Phoebe Ephron', 'Dorothy Yost', 'Edward Chodorov', 'Euripides', 'Maurice Rapf', 'Don Hartman', 'Hagar Wilde', 'Donald Ogden Stewart', 'Thelma Strabel', 'Edith Hamilton', 'Myles Connolly', 'Dorothy Parker', 'Henry Ephron', 'Ruth Gordon', 'Conrad Richter', 'Tennessee Williams', 'Nancy Meyers', 'Philip Barry', 'Netta Syrett', 'Gilbert Frankau', 'Ernest Thompson', 'Ferenc Molnár', 'Mortimer Offner', 'Pearl S. Buck', 'Howard Lindsay', 'Louisa May Alcott', 'Warren Beatty', 'Michael Kanin', 'Mildred Cram', 'Caroline Francke', 'Edna Ferber', 'Erich Maria Remarque', 'Jane Murfin', 'Robin Swicord', 'William Marchant', 'George S. Kaufman', 'Mack Crane', 'Anthony Veiller', 'Edward E. Paramore Jr.', 'Victor Heerman', 'Cyril Hume', 'Robert Towne', 'Jules Furthman', 'Andrew Solt', 'Peter Berneis', 'Martha Hyer', 'Maxwell Anderson', 'Aline Brosh McKenna', 'Waldemar Young', 'Sarah Y. Mason', 'Russel Crouse', 'John Grisham', 'Billy Wilder', 'Leo McCarey', 'Morrie Ryskind', 'Howard J. Green', 'Dudley Nichols', 'Compton MacKenzie', 'Richard Maibaum', 'William Slavens McNutt', 'William J. Cowen', 'John L. Balderston', 'Roy Huggins', 'Gore Vidal', 'James Goldman', 'Francis Ford Coppola', 'John Lee Mahin', 'Charles Portis', 'Booth Tarkington', 'N. Richard Nash', 'Carey Wilson', 'Garson Kanin', 'Charles Shyer', 'James Agee', 'Grover Jones'}"
412,Who are the actors in the films led by the director of [A Talking Picture],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""A Talking Picture""})-[:DIRECTED_BY]<-(m2:Movie)<-[:STARRED_ACTORS]-(a:Actor)
RETURN a.name","{'Catherine Deneuve', 'Marcello Mastroianni', 'John Malkovich'}"
413,when the films led by the director of the [Look at Me] release were delivered,"```
MATCH (m:Movie {name: ""Look at Me""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name
```","{'2000', '2008'}"
414,which were the dates for the release of the films played by actors in [Rain Man],"""MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor) WHERE a.name = 'Rain Man' RETURN m.name, (m)-[:RELEASE_YEAR]->(y:Year) RETURN y.name""","{'1988', '2002', '1983', '1985', '1997', '1993', '2003', '2001', '1978', '1971', '1974', '2012', '1973', '1992', '1991', '1989', '1990', '1970', '1951', '1998', '1966', '2014', '1967', '1969', '1996', '1979', '2004', '2013', '1982', '2005', '2007', '1976', '1995', '2010', '1986', '2011', '2008', '1994', '1987'}"
415,who has written the films led by the director of [Yojimbo],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Yojimbo""})-[:DIRECTED_BY]<-(m2:Movie)<-[:WRITTEN_BY]-(w:Writer)
RETURN w.name","{'Tsuneo Tomita', 'Ingmar Bergman', 'Akira Kurosawa'}"
416,when the films were broadcast and directed by the directors of the film  [Body Bags],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) 
WHERE m.name = ""Body Bags"" 
WITH d 
MATCH (m2:Movie)-[:DIRECTED_BY]->(d) 
RETURN m2.name, m2-[:RELEASE_YEAR]->(y:Year)","{'1988', '1977', '1983', '1985', '1993', '1953', '2001', '1978', '1974', '1980', '1992', '1990', '1998', '1996', '1981', '1979', '2004', '1982', '2005', '2007', '1976', '1995', '1984', '2010', '2000', '1986', '2011', '1960', '1987'}"
417,who are the actors in the films directed by the director of [Trauma],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Trauma'})-[:DIRECTED_BY]<-[:DIRECTED_BY]-(m2:Movie)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name","{'Stefania Casini', 'Rhonda Fleming', 'Daria Nicolodi', 'Jennifer Connelly', 'Stefania Rocca', 'Aneurin Barnard', 'Jessica Harper', 'Adrien Brody', 'David Hemmings', 'Robert Ryan', 'Minnie Driver', 'Urbano Barberini', 'Callum Keith Rennie', 'Liam Cunningham', 'Leigh McCloskey', 'Alan Rickman', 'Adrienne Barbeau', 'Thomas Kretschmann', 'Eleonora Giorgi', 'Ian Charleson', 'Asia Argento', 'Irene Miracle', 'Flavio Bucci', 'Emily Hampshire', 'Cristina Marsillach'}"
418,what types are directed by the director of [The Bank Job],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""The Bank Job""})-[:DIRECTED_BY]<-(m2:Movie)
RETURN DISTINCT m2.name","{'Thriller', 'Crime', 'Horror', 'Adventure', 'Action', 'Comedy', 'Drama'}"
419,what genres are directed by director [Madea's Big Happy Family],"```
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Madea's Big Happy Family""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name
```","{'Comedy', 'Drama'}"
420,Which languages are the movies that share actors with [American Heart] in,"```
MATCH (m:Movie {name: 'American Heart'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name
```","{'Dutch', 'French', 'English'}"
421,who are the players in the films run by the director of [Kings of the Sun],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Kings of the Sun""})-[:DIRECTED_BY]<-(m2:Movie)-[:STARRED_ACTORS]->(a:Actor) 
RETURN a.name","{'Telly Savalas', 'Yul Brynner', 'Nick Nolte', 'Roddy McDowall', 'Herbert Lom', 'Jeff East', 'Omar Sharif', 'Patrick Swayze', 'Natalie Trundy', 'Charles Bronson', 'Lauren Bacall', 'Anna Lee', 'Richard Chamberlain', 'Diana Dors', 'Kathleen Wilhoite', 'Paul Newman', 'Will Sampson', 'Melody Anderson', 'Melissa Sue Anderson', 'Glenn Ford', 'Camilla Sparv', 'Tony Curtis', 'Margot Kidder', 'Sharon Stone', 'Gene Davis', 'Lisa Eilbacher', 'David Niven', 'Deborah Kerr', 'Claude Akins', 'Polly Bergen', 'Chuck Norris', 'James Robertson Justice', 'Carrie Snodgress', 'Robert Mitchum', 'Shirley MacLaine', 'Anthony Quinn', 'Paul Robeson', 'Alison Doody', 'Richard Carlson', 'Robert De Niro', 'Donald Sinden', 'Michael Sarrazin', 'Juliette Lewis', 'Gregory Peck', 'Jeannie Carson', 'Andrew Stevens', ""Jennifer O'Neill"", 'John Mills', 'Kenneth More', 'Cornelia Sharpe', 'Cedric Hardwicke', 'Paul Winfield', 'Severn Darden', 'Stewart Granger', 'Stanley Baker', 'Dean Martin', 'Robert F. Lyons', 'Roland Young', 'Jessica Lange'}"
422,who wrote the films made by the actors in [Wives and Lovers],"```
MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)-[:STARRED_ACTORS]-(m2:Movie)<-[:WRITTEN_BY]-(w:Writer)
WHERE m.name = ""Wives and Lovers""
RETURN DISTINCT w.name
```","{'Frederick Hazlitt Brennan', 'Herman Wouk', 'Melville Shavelson', 'Nigel Balchin', 'Robert L. Richards', 'Alan Jay Lerner', 'Charles Templeton', 'John D. Weaver', 'Debra Hill', 'Michael Stewart', 'F. Scott Fitzgerald', 'Robert Pirosh', 'Whit Masterson', 'Richard Conlin', 'Joseph Stefano', 'John Carpenter', 'Chandler Sprague', 'Miklós László', 'Philip MacDonald', 'Richard Condon', 'Richard Murphy', 'Jules Furthman', 'Collier Young', 'Neil Jordan', 'George Axelrod', 'Ivan Tors', 'Ronald Millar', 'Graham Greene', 'Dalton Trumbo', 'Julius J. Epstein', 'David Boehm', 'Richard Brooks', 'George Froeschel', 'Robert Bloch', 'Edison Marshall', 'Norman Krasna', 'William P. McGivern', 'Frank Telford', 'William Wister Haines', 'Irving Brecher', 'Orson Welles', 'Sam Rolfe', 'Harold Jack Bloom', 'Ted W. Lawson', 'Blake Edwards', 'Rafael Sabatini', 'Helen Deutsch', 'John McGreevey', 'Philip G. Epstein', 'William R. Laidlaw', 'Jerome Chodorov', 'Ruth McKenney', 'Mort Lachman', 'Richard Quine'}"
