,query,target_query,generated_query
2124,who is listed as director of [Jennifer Saunders] starred movies,Brian Henson,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Jennifer Saunders""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2125,the screenwriter [Robert Coover] co-wrote films with who,Guy Ferland,"MATCH (w:Writer {name: ""Robert Coover""})<-[:WRITTEN_BY]-(m:Movie)-[:WRITTEN_BY]->(co:Writer)
WHERE w.name <> co.name
RETURN DISTINCT co.name"
2126,what were the release years of the movies acted by [Gina McKee],1999|2003|2009,"MATCH (a:Actor {name: ""Gina McKee""})<-[:STARRED_ACTORS]-(m:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
2127,which languages spoken in [Vinícius de Oliveira] films,Portuguese,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Vinícius de Oliveira""}), (m)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name"
2128,which person directed the movies starred by [Catherine Deneuve],Nicole Garcia|Régis Wargnier|Terence Young|Tony Scott|Dick Richards|Stuart Rosenberg|François Truffaut|Robert Aldrich|André Téchiné|François Ozon|Mike Mendez|Larry Brand|Roman Polanski|Anatole Litvak|Lars von Trier|Luis Buñuel|Arnaud Desplechin|Manoel de Oliveira|Jacques Demy|Peter Hyams,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Catherine Deneuve'}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2129,What are the main languages in [Thor Heyerdahl] directed movies,Norwegian,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director{name: 'Thor Heyerdahl'}), (m)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
2130,which films are directed by the same director of [Container],We Are the Best!|A Hole in My Heart|Mammoth|Show Me Love|Together,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)
WHERE m.name = ""Container""
RETURN m2.name"
2131,What genres of films written by [Craig Zobel],Drama|Comedy|Crime,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Craig Zobel'}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
2132,Which films have the same [The Wolf Man] actor ,"Deception|Air Hawks|Four Daughters|Now, Voyager|They Made Me a Criminal|The Wedding Night|Moontide|His Girl Friday|Angel on My Shoulder|Phantom of the Opera|The Court-Martial of Billy Mitchell|The Unsuspected|The Prince and the Pauper|Mr. Smith Goes to Washington|Pretty Woman|White Banners|Passage to Marseille|Here Comes Mr. Jordan|Hands Across the Table|The Ghost of Frankenstein|Mr. Skeffington|The Clairvoyant|Caesar and Cleopatra|The Invisible Man|Where Danger Lives|Lady on a Train|Casablanca|Notorious|The Adventures of Robin Hood|Forbidden|The Lost World|Sunrise at Campobello|Boy Meets Girl","MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie) 
WHERE m.name = ""The Wolf Man"" 
RETURN m2.name"
2133,The [The Man of the Year] actor also appears in which movies,Woman on Top|Orfeu,"MATCH (m:Movie {name: 'The Man of the Year'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(otherMovies:Movie)
RETURN otherMovies.name"
2134,which were the release dates of the directed [Jeff Nichols],2011|2007|2012,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Jeff Nichols""}), (m)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
2135,which screenwriters co-wrote movies with [Shahrukh Husain],Anita Desai,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name: ""Shahrukh Husain""}), (m)-[:WRITTEN_BY]->(co:Writer)
WHERE co.name <> ""Shahrukh Husain""
RETURN DISTINCT co.name"
2136,The actor [Arliss Howard] appeared in the same film with whom it was,Jeffrey Tambor|Taryn Manning|Mare Winningham|Robert Duvall|Debra Winger|David Arnott|Goldie Hawn|Vincent Kartheiser|Dennis Quaid,"MATCH (a:Actor {name: 'Arliss Howard'})-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]-(coActor:Actor)
WHERE NOT coActor.name = 'Arliss Howard'
RETURN coActor.name"
2137,who wrote the films played by [Gaylen Ross],James Gunn|George A. Romero,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:""Gaylen Ross""}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
2138,which person directed the movies starred by [Roger Daltrey],Ken Russell,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Roger Daltrey""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2139,that acted in [Lucía Puenzo] films,Valeria Bertuccelli|Elena Roger|Diego Peretti|Àlex Brendemühl|Natalia Oreiro|Ricardo Darín,"MATCH (a:Actor)-[:STARRED_ACTORS]-(m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Lucía Puenzo""}) RETURN a.name"
2140,who has written films in conjunction with [David E. Kelley],Michael Brady|Bob Clark,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = ""David E. Kelley""
MATCH (m)-[:WRITTEN_BY]->(co_w:Writer)
WHERE co_w.name <> ""David E. Kelley""
RETURN co_w.name"
2141,who starred movies for the director [Rich Moore],Jack McBrayer|Sarah Silverman|John C. Reilly|Jane Lynch,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Rich Moore'}), (m)-[:STARRED_ACTORS]->(a:Actor) RETURN a.name"
2142,which acted in films written by [Wilson Rawls],Joseph Ashton|James Whitmore|Beverly Garland|Jack Ging|Dave Matthews,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Wilson Rawls""}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
2143,who is listed as screenwriter of [Brad Garrett] acted films,John Lasseter,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Brad Garrett'}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
2144,who are the actors in [Biyi Bandele] &apos;s films,Chiwetel Ejiofor|Thandie Newton,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Biyi Bandele'}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
2145,the films written by [Ed Solomon] starred which actors,Christine Lahti|Drew Barrymore|Cameron Diaz|Lucy Liu|Bill Murray|Meg Tilly,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Ed Solomon""}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
2146,films have the same [The Great Gabbo] director ,Foolish Wives|If I Had a Million|Blind Husbands|Greed|Merry-Go-Round,MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie) WHERE m.name = 'The Great Gabbo' RETURN m2.name
2147,who are movie co-writers of [Julian Mitchell],Richard Ellmann,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Julian Mitchell'}), (m)-[:WRITTEN_BY]->(co:Writer)
WHERE w.name <> co.name
RETURN DISTINCT co.name"
2148,what were the release years the films starred by [Kim Kold],2012,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Kim Kold""}), (m)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
2149,the scriptwriter of [The Autobiography of Miss Jane Pittman] also wrote which films,A Gathering of Old Men|A Lesson Before Dying,"MATCH (m:Movie {name: ""The Autobiography of Miss Jane Pittman""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
2150,which languages are the films played by [William Hurt] in,Czech|Portuguese|English,"MATCH (a:Actor {name:'William Hurt'})<-[:STARRED_ACTORS]-(m:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name"
2151,films have the same [The Delta Force] director,The Apple|Crime and Punishment|Over the Brooklyn Bridge|Enter the Ninja|Over the Top,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)
WHERE m.name = ""The Delta Force""
RETURN m2.name"
2152,[Buying the Cow] &apos;s director also directed the films,Wild Hogs|Old Dogs,"MATCH (m:Movie {name: 'Buying the Cow'})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
2153,the films written by [Jim Harrison] starred which actors,Amy Locane|Amy Irving|Anthony Quinn|Aidan Quinn|Dennis Hopper|Brad Pitt|James Spader|Kate Nelligan|Julia Ormond|Kevin Costner|Jack Nicholson|Madeleine Stowe|Michelle Pfeiffer|Anthony Hopkins,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Jim Harrison""}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
2154,The actor in [Loins of Punjab Presents] also appears in which movies,City of Joy|The Terrorist|Ankur|Office Space,"MATCH (m:Movie {name: 'Loins of Punjab Presents'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(otherMovies:Movie)
RETURN otherMovies.name"
2155,What are the main languages in films staged by [Vladimir Vdovichenkov],Russian,"MATCH (a:Actor {name: 'Vladimir Vdovichenkov'})<-[:STARRED_ACTORS]-(m:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
2156,which languages are the films put on stage by [Kurt Russell] in,Norwegian|English|Spanish,MATCH (a:Actor {name: 'Kurt Russell'})<-[:STARRED_ACTORS]-(m:Movie)-[:IN_LANGUAGE]->(l:Language) RETURN l.name
2157,which were the release dates of directed [Robert Parrish],1954|1957|1951|1997|1952,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name:""Robert Parrish""}), (m)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
2158,who is listed as screenwriter of [Judith Evelyn] starred movies,Robb White,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:""Judith Evelyn""}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
2159,that appeared in the same film with [Patrick Fugit],Jena Malone|Olivia Wilde|Macaulay Culkin|Mandy Moore,"MATCH (a1:Actor {name: ""Patrick Fugit""})-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]-(a2:Actor)
WHERE a1 <> a2
RETURN a2.name"
2160,which are the directors of the films written by [Mark Andrus],Irwin Winkler|Rob Reiner|James L. Brooks,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Mark Andrus""}), (m)-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2161,who is listed as screenwriter of [Walter Hampden] starred movies,Michael Wilson|L.C. Moyzisch,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Walter Hampden""}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
2162,the actor [Famke Janssen] co-starred with who,Patrick Stewart|Maggie Grace|Ben Kingsley|Anthony Heald|Liam Neeson|Leland Orser|Geoffrey Rush|Michael Paré|Treat Williams|Stephen Dorff|Taye Diggs|Chris Eigeman|Olivia Thirlby|John Hannah|Ian McKellen|Peter Stormare|Bobby Cannavale|Vincent Price|Robert De Niro|Ed Westwick|Hugh Jackman|Josh Peck|Harvey Keitel|Timothy Hutton|Dakota Fanning|Eddie Izzard,"MATCH (a:Actor {name: ""Famke Janssen""})-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]-(coActors:Actor)
WHERE NOT coActors.name = ""Famke Janssen""
RETURN coActors.name"
2163,who is listed as screenwriter of [Cassi Davis] starred movies,Tyler Perry,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:'Cassi Davis'}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
2164,What are the main languages in [Michaël R. Roskam] films,Flemish,"MATCH (d:Director {name: ""Michaël R. Roskam""})<-[:DIRECTED_BY]-(m:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name AS Main_Languages"
2165,Who directed the films staged by [Pierce Brosnan],Tim Burton|Ira Sachs|Shana Feste|Richard Shepard|Peter Howitt|Phyllida Lloyd|Jacques Perrin|John Boorman|Roger Spottiswoode|David Von Ancken|Martin Campbell|Brett Leonard|Rod Hardy|Tom Gries|Brett Ratner|Francis Megahy|Christian Duguay|Lee Tamahori|Luis Buñuel|Michael Apted|Pascal Chaumeil|John McTiernan|Nicholas Meyer|Norman Jewison|Roger Donaldson|Jacques Cluzaud,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Pierce Brosnan""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2166,The films written by [William Durkee] were directed by whom,John Farrow,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""William Durkee""}), (m:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2167,which types are the films played by [Elizabeth Sellars],Horror,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Elizabeth Sellars'}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
2168,who are the actors in [Steve Bendelack] films,Rowan Atkinson|Harry Hill,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Steve Bendelack""}), (m)-[:STARRED_ACTORS]->(a:Actor) RETURN a.name"
2169,the screenwriter [Horton Foote] co-wrote movies with who,Eugene Solow|John Steinbeck|Thomas C. Ryan|Harper Lee|Bert Gilden,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Horton Foote""}), (m)-[:WRITTEN_BY]->(coWriter:Writer)
WHERE w.name <> coWriter.name
RETURN DISTINCT coWriter.name"
2170,which screenwriters co-wrote films with [Monckton Hoffe],Preston Sturges,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Monckton Hoffe'}), (m)-[:WRITTEN_BY]->(co:Writer)
WHERE w.name <> co.name
RETURN DISTINCT co.name"
2171,who is listed as screenwriter of [Alia Bhatt] acted films,Imtiaz Ali|Karan Johar,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Alia Bhatt'}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
2172,the films put on stage by [John Boyega] were directed by whom,Joe Cornish,"MATCH (a:Actor {name: ""John Boyega""})<-[:STARRED_ACTORS]-(m:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2173,which were the release dates of directed [Martin Brest],1984|1992|1979|1998|1974|1988|2003,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Martin Brest""}), (m)-[:RELEASE_YEAR]->(y:Year) RETURN y.name"
2174,[Ere Kokkonen] &apos; s films were written by whom,Spede Pasanen,MATCH (d:Director {name: 'Ere Kokkonen'})<-[:DIRECTED_BY]-(m:Movie)-[:WRITTEN_BY]->(w:Writer) RETURN w.name
2175,The films led by [Charles Grosvenor] were released during which years,1993,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Charles Grosvenor'}), (m)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
2176,The films led by [Patricia Birch] were in which genres,Musical,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Patricia Birch'}), (m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
2177,the actor [Barry Corbin] is a co-star of who,William Sadler|Diane Lane|Annie Clark|Erin Gray|Kenny Rogers|Mario Van Peebles,"MATCH (a:Actor {name: 'Barry Corbin'})<-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]->(co:Actor)
RETURN co.name"
2178,[Hostel] director is also the director of which films,Cabin Fever|Inglourious Basterds,"MATCH (m:Movie {name: ""Hostel""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
2179,which genres are the films directed by [Mike White] in,Drama|Comedy,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director{name:""Mike White""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
2180,The actor [Rachel Specter] appeared in the same film with whom ,Lance Henriksen|Rick Yune,"MATCH (a1:Actor {name: ""Rachel Specter""})-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]-(a2:Actor)
WHERE a1 <> a2
RETURN a2.name"
2181,who is listed as screenwriter of [Esther Williams] starred movies,Everett Freeman|Gene Kelly|Robert E. Sherwood,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:""Esther Williams""}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
2182,The films directed by [Jonas Alexander Arnby] were released during which years,2014,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Jonas Alexander Arnby""}), (m)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
2183,which films share the same actor as [Drunken Tai Chi],Seven Swords|Iron Monkey|Painted Skin|Ip Man|An Empress and the Warriors|Flash Point|Dragon|14 Blades|Iceman|The Monkey King|Ip Man 2,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie) WHERE m.name = ""Drunken Tai Chi"" RETURN m2.name"
2184,the actor of [Weary River] also starred in which films,Invisible Stripes|The World of Suzie Wong|Network|Wild Rovers|Golden Boy|The Key|Toward the Unknown|Satan Never Sleeps|Executive Suite|The Bridge on the River Kwai|S.O.B.|The Horse Soldiers|Arizona|The Docks of New York|The Counterfeit Traitor|Stalag 17|The Great Gabbo|Texas|Heroes for Sale|Born Yesterday|Sabrina|Our Town|The Bridges at Toko-Ri|The Moon Is Blue|Love Is a Many-Splendored Thing|Breezy|The 7th Dawn|The Earthling|Alvarez Kelly|The Country Girl|The Towering Inferno|Picnic|Paris When It Sizzles|Union Station|Escape from Fort Bravo|The Dawn Patrol|The Wild Bunch,"MATCH (m:Movie {name: ""Weary River""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(otherMovies:Movie)
RETURN otherMovies.name"
2185,the director [William Butler] co-directed movies with who,Jim Clark,"MATCH (d:Director {name: ""William Butler""})<-[:DIRECTED_BY]-(m:Movie)-[:DIRECTED_BY]->(coDirector:Director)
RETURN coDirector.name"
2186,which screenwriters co-wrote movies with [Roland Kibbee],George S. Kaufman|Devery Freeman|Harry Segall|Joseph Fields,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Roland Kibbee""}), (m)-[:WRITTEN_BY]->(co:Writer)
WHERE co.name <> ""Roland Kibbee""
RETURN DISTINCT co.name"
2187,who acted with [The Glenn Miller Orchestra],Ann Rutherford|George Montgomery|Glenn Miller,"MATCH (a:Actor)<-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]->(co:Actor) WHERE a.name = ""The Glenn Miller Orchestra"" RETURN co.name"
2188,which are the main languages in films written by [Kevin Hood],English,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Kevin Hood""}), (m)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
2189,which types are the films played by [Lenny Juliano],Horror,"MATCH (a:Actor {name: ""Lenny Juliano""})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
2190,who co-wrote films with [Georgia Pritchett],Kim Fuller,"MATCH (m:Movie)-[:WRITTEN_BY]->(w1:Writer {name: 'Georgia Pritchett'}), (m)-[:WRITTEN_BY]->(w2:Writer)
WHERE w1.name <> w2.name
RETURN DISTINCT w2.name"
2191,What are the genres of films written by [Andrzej Wajda] ,Drama|War,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Andrzej Wajda""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
2192,The actor in [Night Terrors] also appears in what movies,Python|Fear Clinic|Freddy vs. Jason|The Mangler|2001 Maniacs,"MATCH (m:Movie {name: ""Night Terrors""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(otherMovies:Movie)
RETURN otherMovies.name"
2193,The director of [Racing Dreams] is also the director of which films,Street Fight,"MATCH (m:Movie {name: ""Racing Dreams""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
2194,which screenwriters co-wrote films with [Jerry Lewis],Tim Meadows|Bill Richmond,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = ""Jerry Lewis""
MATCH (m)-[:WRITTEN_BY]->(co:Writer)
WHERE co.name <> ""Jerry Lewis""
RETURN DISTINCT co.name"
2195,which genres are the [Dominik Moll] films in,Thriller,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director{name:""Dominik Moll""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
2196,what are the main languages in [Margherita Buy] starred movies,Italian,"MATCH (a:Actor {name: 'Margherita Buy'})<-[:STARRED_ACTORS]-(m:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name AS Language"
2197,which appeared in the films written by [Bob Rafelson],Arnold Schwarzenegger|Stephen Dorff|Jennifer Lopez|Ellen Burstyn|Jeff Bridges|Sally Field|Bruce Dern|Jack Nicholson|Karen Black|Iain Glen|Judy Davis|Patrick Bergin,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Bob Rafelson""}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
2198,[Maynard Eziashi] &apos; s films were written by whom,Joyce Cary,"MATCH (a:Actor{name:'Maynard Eziashi'})<-[:STARRED_ACTORS]-(m:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
2199,which is registered as the director of written films [Phil Campbell],Stephen Gyllenhaal,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director), (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Phil Campbell'
RETURN d.name"
2200,Which genres do [Paul Sand] movies fall under,Comedy,"MATCH (a:Actor {name: ""Paul Sand""})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
2201,who acted in [John Pogue] &apos;s films,Jared Harris,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'John Pogue'}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
2202,who wrote the films taken by [Natalie Gregory],Joseph L. Mankiewicz|Lewis Carroll|Linda Woolverton,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Natalie Gregory""}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
2203,Which person has directed the films written by [Robert Chomiak],Andrew Currie,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Robert Chomiak""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2204,what are the main languages in the films written by [David Chappe],Old English|English,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""David Chappe""}), (m)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name as Language"
2205,what genres do [Sanaa Hamri] films fall under,Drama,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director{name:'Sanaa Hamri'}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
2206,who directed the films written by [Malvin Wald],Richard Wilson|Jules Dassin,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Malvin Wald""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2207,who acted in the films written by [Fred Walton],Carol Kane,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Fred Walton'}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
2208,which languages are the films written by [Tetsuo Hara],Japanese|English,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Tetsuo Hara'}), (m)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name"
2209,who wrote the films played by [Nae],Dave Boyle,"MATCH (a:Actor {name: ""Nae""})<-[:STARRED_ACTORS]-(m:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
2210,which are the directors of the films written by [Edmund Joseph],Michael Curtiz,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Edmund Joseph'}), (m:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
