,query,target_query,generated_query
222,What are the main languages in directed films [Lisa Aschan],"""MATCH (d:Director {name: 'Lisa Aschan'})<-[:DIRECTED_BY]-(m:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name""",{'Swedish'}
223,When the films have acted through the release of [Fidel Castro],"The query seems ambiguous, as it's not clear what information is being asked about Fidel Castro. However, if we assume that the question is asking for the movies in which Fidel Castro has acted, the Cypher query would be:

```
MATCH (a:Actor {name: 'Fidel Castro'})-[:STARRED_ACTORS]-(m:Movie)
RETURN m.name
```",{'2003'}
224,who is registered as editor of [Chris Weitz] written films,"As per the provided schema, there is no ""Editor"" entity or similar relation in the database. Therefore, the query ""who is registered as editor of [Chris Weitz] written films"" cannot be translated into Cypher. Please provide a valid query.","{'Clyde Geronimi', 'Robert Iscove', 'Wilfred Jackson', 'James Kirkwood', 'Hamilton Luske', 'Paul Weitz', 'Kenneth Branagh'}"
225,which types are the films played by [Earl Holliman],"""MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Earl Holliman'})-[:HAS_GENRE]->(g:Genre) RETURN g.name""",{'Western'}
226,what were the release dates of [Helen Morse] starred movies,"```
MATCH (a:Actor {name: ""Helen Morse""})<-[:STARRED_ACTORS]-(m:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN m.name as Movie, y.name as Release_Date
```",{'1975'}
227,what were the release dates of [Nicholas Tse] starred movies,"""MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Nicholas Tse'}), (m:Movie)-[:RELEASE_YEAR]->(y:Year) RETURN y.name""","{'2005', '2007'}"
228,who runs films at the same time as [Jean Delannoy],"This query seems to be asking for other directors who have released movies in the same years as Jean Delannoy. Here is a possible Cypher query to get this information:

```cypher
MATCH (d:Director {name: 'Jean Delannoy'})-[:DIRECTED_BY]-(m:Movie)-[:RELEASE_YEAR]-(y:Year)<-[:RELEASE_YEAR]-(m2:Movie)-[:DIRECTED_BY]-(d2:Director)
WHERE d2 <> d
RETURN DISTINCT d2.name
```","{'Kirk Wise', 'William Dieterle', 'Gary Trousdale'}"
229,which films share the same [The Hired Hand],"Your query is not clear. Could you please provide more details? Are you asking for movies directed by the same director, written by the same writer, starring the same actors, or sharing some other attribute with ""The Hired Hand""?",{'Wanda Nevada'}
230,with [Geno Lechner],"The given natural language query ""with [Geno Lechner]"" is not clear and needs more context. If you want to find all the movies that the actor ""Geno Lechner"" starred in, the Cypher query would be:

```cypher
MATCH (a:Actor {name: 'Geno Lechner'})<-[:STARRED_ACTORS]-(m:Movie)
RETURN m.name
```

But without additional context, it's impossible to write a precise query.","{'Peter Gevisser', 'Lili Darvas', 'Sergej Trifunovic'}"
231,who are the directors of the films nominated by [Taylor Nichols],"The provided natural language query is ambiguous and lacks sufficient information to be converted into a Cypher query. The phrase ""nominated by [Taylor Nichols]"" is unclear in the context of the database schema provided. The schema does not have a ""nominated by"" relation or a relevant entity that would make this query possible.

Please provide additional information or clarify the query.",{'Whit Stillman'}
232,with [Noah Taylor],"The provided natural language query ""with [Noah Taylor]"" is incomplete and doesn't provide enough context to translate it into a Cypher query. Please provide more information such as the type of relationship or attribute you want to query about Noah Taylor. For example, are you looking for all movies Noah Taylor acted in, or all movies he directed? Please provide more detail.","{'Emily Hamilton', 'Craig Roberts', 'Paddy Considine', 'Thandie Newton', 'Yasmin Paige', 'Loene Carmen', 'Ben Mendelsohn', 'Nicole Kidman'}"
233,the scriptwriter of [Homicide] also wrote movies,"MATCH (m:Movie {name: 'Homicide'})-[:WRITTEN_BY]->(w:Writer)
MATCH (w)-[:WRITTEN_BY]<-(m2:Movie)
RETURN m2.name","{'The Spanish Prisoner', 'Lakeboat', 'Ronin', 'The Untouchables', 'House of Games', 'Oleanna', 'Phil Spector', 'American Buffalo', 'Redbelt', 'State and Main', 'Things Change', 'Edmond', 'The Postman Always Rings Twice', 'Spartan', 'The Verdict', 'The Winslow Boy', 'Wag the Dog', 'About Last Night', 'Glengarry Glen Ross', 'Heist', 'Vanya on 42nd Street', 'Hoffa'}"
234,the scriptwriter of [Billy Jack Goes to Washington] also wrote which films,"MATCH (m:Movie {name: 'Billy Jack Goes to Washington'})-[:WRITTEN_BY]->(w:Writer)
MATCH (w)-[:WRITTEN_BY]<-(m2:Movie)
RETURN m2.name","{'The Trial of Billy Jack', 'Billy Jack'}"
235,which genres are the films put on stage by [Camané] in,"```
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Camané""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name
```",{'Musical'}
236,What genres of films led by [Tetsuro Takeuchi],"```cypher
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name:""Tetsuro Takeuchi""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name
```",{'Horror'}
237,When films directed by the release of [Milton Subotsky],"The provided natural language query seems to be incorrect or incomplete. ""When films directed by the release of [Milton Subotsky]"" does not provide enough information to translate into a Cypher query. Please, provide a valid question.","{'1972', '1965'}"
238,the actor of [The Bronze] also starred in which films,"```
MATCH (m:Movie {name: 'The Bronze'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(otherMovies:Movie)
RETURN otherMovies.name
```","{'A Very Brady Sequel', ""I'll Be Home for Christmas"", 'Forever Strong', 'Splinterheads', 'The Chicago 8'}"
239,which movies have the same screenwriter of [Enemy],"```
MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name IN [(SELECT w.name FROM (MATCH (m:Movie {name: ""Enemy""})-[:WRITTEN_BY]->(w:Writer) RETURN w.name)]
RETURN m.name
```",{'Blindness'}
240,What are the main languages of the films [John Belushi],"```cypher
MATCH (a:Actor {name: ""John Belushi""})<-[:STARRED_ACTORS]-(m:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name AS Main_Languages
```",{'Japanese'}
241,which films share with [My Son the Fanatic],"The query is not specific enough to provide a Cypher query. Please specify the attribute you want to compare with the movie ""My Son the Fanatic"".","{'Sammy and Rosie Get Laid', 'My Beautiful Laundrette', 'Venus', 'Le Week-End', 'Intimacy'}"
242,which genres make [Colin Welland] &apos;s films fall under,"MATCH (m:Movie)-[:DIRECTED_BY|:WRITTEN_BY]->(p:Director|:Writer {name: 'Colin Welland'}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name",{'Drama'}
243,when the films directed by [Kyle Gass] released,"""MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Kyle Gass'}), (m)-[:RELEASE_YEAR]->(y:Year) RETURN y.name""",{'2006'}
244,who are film co-writers of [Ed Whitmore],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Ed Whitmore""}), (m)-[:WRITTEN_BY]->(cw:Writer)
WHERE w.name != cw.name
RETURN cw.name","{'David Mackenzie', 'Peter Jinks'}"
245,which genres are the films staged by [Sam Elliott] in the,"""MATCH (a:Actor {name: 'Sam Elliott'})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre) RETURN g.name""","{'Family', 'Horror', 'Action', 'Comedy', 'Western', 'Drama'}"
246,which films share with [Zambezia],"This query seems incomplete as it doesn't specify what kind of information is shared with the movie ""Zambezia"". It could be the director, the actors, the genre, etc. Could you please provide more details?",{'Khumba'}
247,who are the directors of the films nominated by [Reiko Kataoka],"The provided natural language query is ambiguous. Reiko Kataoka is a person's name but it's not mentioned if she is an actor, director or writer in the movies. Also, the term 'nominated' is unclear, as it doesn't specify what kind of nomination (e.g., awards, tags, genres, etc.). Please provide a more specific query.",{'Ryosuke Hashiguchi'}
248,the scriptwriter of [The Fugitive Kind] also wrote which films,"MATCH (m:Movie {name: ""The Fugitive Kind""})-[:WRITTEN_BY]->(w:Writer)
MATCH (w)-[:WRITTEN_BY]<-(m2:Movie)
RETURN m2.name","{'Cat on a Hot Tin Roof', 'The Glass Menagerie', 'The Roman Spring of Mrs. Stone', 'Suddenly, Last Summer', 'This Property Is Condemned', 'A Streetcar Named Desire', 'Baby Doll', 'Sweet Bird of Youth', 'Summer and Smoke', 'The Rose Tattoo', 'Here Without Me', 'Period of Adjustment', 'The Loss of a Teardrop Diamond', 'Boom!', 'The Night of the Iguana'}"
249,who are movie co-writers of [Don Roos],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Don Roos'}), (m)-[:WRITTEN_BY]->(co:Writer)
WHERE w.name != co.name
RETURN co.name","{'Melissa Stack', 'Ayelet Waldman'}"
250,which films share with [The Blue Room],"The query is not clear. Please specify what attribute or relation ""The Blue Room"" shares with other films.",{'On Tour'}
251,with [Claude Lelouch],"Your query is not specific enough. Could you please specify what you want to find related to ""Claude Lelouch""? For example, do you want to find all movies directed by Claude Lelouch or all movies written by Claude Lelouch?","{'Abhishek Bachchan', 'Deepika Padukone', 'Peter Falk'}"
252,[Eddie Bracken] &apos;s films were led by whom,"""MATCH (a:Actor {name:'Eddie Bracken'})-[:STARRED_ACTORS]-(m:Movie)-[:DIRECTED_BY]-(d:Director) RETURN d.name""","{'Charles Walters', 'Preston Sturges'}"
253,which are the main languages in [Erik Poppe] film,"""MATCH (d:Director {name:'Erik Poppe'})<-[r:DIRECTED_BY]-(m:Movie)-[r2:IN_LANGUAGE]->(l:Language)
RETURN l.name""",{'Norwegian'}
254,which are preceded by [Carmelo Gómez],"Your query is not clear. Please provide more details. For example, do you want to know the movies acted by Carmelo Gómez?","{'Patrick Stewart', 'Hugo Silva', 'Ana Torrent', 'Emma Suárez', 'James Earl Jones'}"
255,who are movie co-directors of [John Korty],"This query cannot be implemented with the given schema. Based on the schema provided, there are no relationships between Director entities, so it's not possible to find co-directors of a given director. The information required to answer this query is not available in the schema.",{'Charles Swenson'}
256,what was the years of [Cedric the Entertainer] &apos;s films,"```
MATCH (a:Actor {name: ""Cedric the Entertainer""})<-[:STARRED_ACTORS]-(m:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name
```",{'2000'}
257,who are the actors of the screenwriter [Antwone Fisher],"```
MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Antwone Fisher""}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name
```","{'Derek Luke', 'Denzel Washington'}"
258,when films directed by the release of [Louis Bromfield],The natural language query is not clear. Please provide a clear query.,"{'1944', '1955', '1939'}"
259,which films share with [A Bucket of Blood],"This query is ambiguous as it doesn't specify what ""share"" means in this context. It could mean sharing the same director, writer, actors, genre, etc. Please provide more details for a more accurate Cypher query.","{'Not of This Earth', 'Beast from Haunted Cave', 'Creature from the Haunted Sea', 'Attack of the Crab Monsters', 'The Little Shop of Horrors'}"
260,what was the years of releasing the films of [Suzanne Collins],"```
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Suzanne Collins""}), (m)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name
```",{'2012'}
261,which films share with [I Hate Valentine's Day],"Your query is not specific enough. Please specify the criteria that the movies should share with ""I Hate Valentine's Day"". For example, do they need to share the same director, actors, genre, etc?","{'Connie and Carla', 'My Big Fat Greek Wedding', 'Larry Crowne'}"
262,with [Jan Josef Liefers],"The provided natural language query ""with [Jan Josef Liefers]"" is not clear enough. Can you please provide more details? For example, are you asking for movies with Jan Josef Liefers as an actor, director or writer?","{'Moritz Bleibtreu', 'Til Schweiger'}"
263,when the films directed by the release of [Jon M. Chu],"The given natural language query seems to have a syntactical error or a misunderstanding, as it's trying to associate a director with a release, which doesn't make sense. If you want to know the films directed by Jon M. Chu, the Cypher query would be:

```
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)
WHERE d.name = 'Jon M. Chu'
RETURN m.name
```

If you want to know the release years of the films directed by Jon M. Chu, the Cypher query would be:

```
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director), (m)-[:RELEASE_YEAR]->(y:Year)
WHERE d.name = 'Jon M. Chu'
RETURN y.name
```

Please clarify the query for a more accurate response.",{'2010'}
264,The films put on stage by [James Daly] were directed by whom,"```cypher
MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'James Daly'}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name
```",{'Don Taylor'}
265,which genres are the [Peter M. Cohen] films in,"```
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Peter M. Cohen""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name
```",{'Comedy'}
266,who co-directed films with [Kyle Rankin],"Given the provided schema, there is no direct way to find co-directors as there is no relation defined between Directors. However, one can find movies directed by Kyle Rankin and then find other directors of those movies assuming that they are co-directors.

Here's how to do it:

```cypher
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director{name:'Kyle Rankin'})
WITH m
MATCH (m)-[:DIRECTED_BY]->(co:Director)
WHERE co.name <> 'Kyle Rankin'
RETURN co.name
```",{'Efram Potelle'}
267,who are movie co-directors of [Joel Coen],"Given the provided schema, it seems there is no direct relationship between directors. Therefore, a movie co-director would be defined as another director who has directed a movie also directed by the specified director. 

The Cypher query would look like this:

```
MATCH (d:Director {name: 'Joel Coen'})<-[:DIRECTED_BY]-(m:Movie)-[:DIRECTED_BY]->(cd:Director)
WHERE d <> cd
RETURN DISTINCT cd.name
```

This query finds movies that were directed by Joel Coen and then finds other directors of those same movies. The DISTINCT keyword ensures that if a director has worked with Joel Coen on multiple movies, they are only returned once.",{'Ethan Coen'}
268,which films share with [Mo' Better Blues],"To answer this query we first need to understand what ""sharing"" means in this context. It could be interpreted in several ways, such as sharing the same director, same genre, same actors, etc. Since this is not specified, it's impossible to provide a precise Cypher query. However, here are some possible interpretations and their corresponding Cypher queries:

1. If we assume ""sharing"" means having the same director:
```cypher
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(other:Movie) 
WHERE m.name = ""Mo' Better Blues"" 
RETURN other.name
```
2. If we assume ""sharing"" means having the same actors:
```cypher
MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(other:Movie) 
WHERE m.name = ""Mo' Better Blues"" 
RETURN other.name
```
3. If we assume ""sharing"" means having the same genre:
```cypher
MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre)<-[:HAS_GENRE]-(other:Movie) 
WHERE m.name = ""Mo' Better Blues"" 
RETURN other.name
```
Please specify what ""sharing"" means in this context to get a precise Cypher query.","{'Clockers', 'Red Hook Summer', 'Do the Right Thing', 'Malcolm X', ""She's Gotta Have It"", 'He Got Game', 'Summer of Sam', 'She Hate Me', 'Bamboozled', 'School Daze', 'Jungle Fever', 'Crooklyn'}"
269,The [Catch and Release] actor also appears in which movies,"```
MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie) 
WHERE m.name = 'Catch and Release' 
RETURN m2.name
```","{'13 Going on 30', 'I Am Number Four', 'Hitman', 'Arthur', 'Jay and Silent Bob Strike Back', 'TMNT', 'Juno', 'The Girl Next Door', 'High Life', 'The Crazies', 'The Invention of Lying', 'Daredevil', 'Butter', 'Alexander and the Terrible, Horrible, No Good, Very Bad Day', 'Elektra', 'Ghosts of Girlfriends Past', 'A Perfect Getaway', 'Clerks II', 'The Kingdom'}"
