,query,target_query,generated_query
410,who are the actors in [The Fan],"{'James Garner', 'Lauren Bacall', 'Maureen Stapleton', 'Robert De Niro', 'Wesley Snipes'}","{'James Garner', 'Maureen Stapleton', 'Lauren Bacall'}"
411,in [Timecrimes],"{Node('Movie', name='Timecrimes')}",{'Nacho Vigalondo'}
412,Who are the actors in [Don't Look Now],set(),"{'Donald Sutherland', 'Julie Christie'}"
413,in [Fat Albert],"{Node('Movie', name='Fat Albert')}","{'Kyla Pratt', 'Kenan Thompson'}"
414,in [Grown Ups 2],"{Node('Movie', name='Grown Ups 2')}","{'Adam Sandler', 'David Spade', 'Chris Rock', 'Kevin James'}"
415,in [Modern Romance],"{Node('Movie', name='Modern Romance')}","{'Kathryn Harrold', 'Albert Brooks', 'Bruno Kirby'}"
416,which was in the film [Portrait of Jennie],set(),"{'Joseph Cotten', 'Jennifer Jones'}"
417,in [The Last Valley],"{Node('Movie', name='The Last Valley')}","{'Omar Sharif', 'Michael Caine'}"
418,which was in the film [Twisted Nerve],set(),"{'Hywel Bennett', 'Hayley Mills', 'Billie Whitelaw'}"
419,in [The Pirates of Penzance],"{Node('Movie', name='The Pirates of Penzance')}","{'Kevin Kline', 'Linda Ronstadt', 'Angela Lansbury', 'George Rose'}"
420,in [Run for Cover],"{Node('Movie', name='Run for Cover')}","{'James Cagney', 'Viveca Lindfors', 'Jean Hersholt'}"
421,"that acted in [Buffalo Bill and the Indians, or Sitting Bull's History Lesson]",set(),"{'Paul Newman', 'Joel Grey', 'Harvey Keitel'}"
422,in [Blood Out],"{Node('Movie', name='Blood Out')}","{'Luke Goss', 'Val Kilmer'}"
423,in [Easy Money],"{Node('Movie', name='Easy Money')}","{'Rodney Dangerfield', 'Joe Pesci', 'Geraldine Fitzgerald', 'Candice Azzara'}"
424,in [By the Sword],"{Node('Movie', name='By the Sword')}","{'Eric Roberts', 'F. Murray Abraham'}"
425,the movie [Under the Skin] starred who,"{'Samantha Morton', 'Claire Rushbrook', 'Scarlett Johansson'}",{'Scarlett Johansson'}
426,in [Hondo],"{Node('Movie', name='Hondo')}",{'John Wayne'}
427,which was in the film [Sydney White],set(),"{'Matt Long', 'Amanda Bynes', 'Sara Paxton'}"
428,that is the star in [Prefontaine],"{'R. Lee Ermey', 'Jared Leto', 'Ed ONeill'}","{'R. Lee Ermey', ""Ed O'Neill"", 'Jared Leto'}"
429,which acted in [Casino Royale],"{'Daniel Craig', 'Ursula Andress', 'Peter Sellers', 'David Niven'}","{'Peter Sellers', 'Ursula Andress', 'David Niven'}"
430,in [Whisper of the Heart],"{Node('Movie', name='Whisper of the Heart')}","{'Issei Takahashi', 'Shigeru Muroi', 'Takashi Tachibana'}"
431,which is the star in [Max Keeble's Big Move],set(),{'Alex D. Linz'}
432,that acted in the film [Ax 'Em],set(),{'Michael Mfume'}
433,in [The Watcher],"{Node('Movie', name='The Watcher')}","{'Keanu Reeves', 'James Spader', 'Marisa Tomei'}"
434,the movie [Lemony Snicket's A Series of Unfortunate Events] starred who,set(),{'Jim Carrey'}
435,in [Lisztomania],"{Node('Movie', name='Lisztomania')}","{'Ringo Starr', 'Roger Daltrey'}"
436,who are the [Blume in Love],{'Paul Mazursky'},"{'George Segal', 'Kris Kristofferson', 'Marsha Mason', 'Susan Anspach'}"
437,in [Swing Vote],"{Node('Movie', name='Swing Vote')}","{'Kevin Costner', 'Kelsey Grammer', 'Paula Patton', 'Madeline Carroll'}"
438,in [Vice],"{Node('Movie', name='Vice')}",{'Michael Madsen'}
439,by [Pie in the Sky],"{Node('Movie', name='Pie in the Sky')}","{'Christine Lahti', 'John Goodman', 'Anne Heche', 'Josh Charles'}"
440,in [Buffalo Soldiers],"{Node('Movie', name='Buffalo Soldiers')}","{'Scott Glenn', 'Ed Harris', 'Joaquin Phoenix', 'Anna Paquin'}"
441,in [Octane],"{Node('Movie', name='Octane')}","{'Madeleine Stowe', 'Norman Reedus', 'Mischa Barton'}"
442,in [Monsieur Batignole],"{Node('Movie', name='Monsieur Batignole')}","{'Gérard Jugnot', 'Jules Sitruk', 'Michèle Garcia'}"
443,the film [Casino Royale] starred which actors,"{'Daniel Craig', 'Ursula Andress', 'Peter Sellers', 'David Niven'}",{'Daniel Craig'}
444,by [The Best of Me],{'Michael Hoffman'},"{'Michelle Monaghan', 'James Marsden'}"
445,in [Gentleman's Agreement],set(),"{'Celeste Holm', 'Gregory Peck'}"
446,in [The Count of Monte Cristo],"{Node('Movie', name='The Count of Monte Cristo')}","{'Jean Marais', 'Daniel Ivernel'}"
447,in [Victor Victoria],"{Node('Movie', name='Victor Victoria')}","{'Julie Andrews', 'Lesley Ann Warren', 'James Garner', 'Robert Preston'}"
448,actors in [Chained],"{'Julia Ormond', 'Eamon Farren', 'Vincent DOnofrio'}","{'Julia Ormond', 'Eamon Farren', ""Vincent D'Onofrio""}"
449,which acted in a [Vegas Vacation],"{'Beverly DAngelo', 'Randy Quaid', 'Ethan Embry', 'Chevy Chase'}","{""Beverly D'Angelo"", 'Randy Quaid', 'Ethan Embry', 'Chevy Chase'}"
450,in [Hedd Wyn],"{Node('Movie', name='Hedd Wyn')}",{'Huw Garmon'}
451,in [Open Range],"{Node('Movie', name='Open Range')}","{'Kevin Costner', 'Annette Bening', 'Michael Gambon', 'Robert Duvall'}"
452,the movie [Anna Karenina] starred who,"{'Mia Kirshner', 'Alfred Molina', 'Kelly Macdonald', 'Maureen OSullivan', 'Sean Bean', 'Fredric March', 'Matthew Macfadyen', 'Greta Garbo', 'Sophie Marceau'}","{'Matthew Macfadyen', 'Kelly Macdonald'}"
453,who acted in the [The Box] film,"{'James Marsden', 'A.J. Buckley', 'Cameron Diaz', 'Frank Langella', 'Giancarlo Esposito', 'Gabrielle Union'}","{'Gabrielle Union', 'Giancarlo Esposito', 'A.J. Buckley'}"
454,the film [The Parent Trap] starred which actors,"{'Natasha Richardson', 'Lindsay Lohan', 'Dennis Quaid', 'Brian Keith', 'Hayley Mills', 'Maureen OHara'}","{'Natasha Richardson', 'Lindsay Lohan', 'Dennis Quaid'}"
455,in [Hotel],"{Node('Movie', name='Hotel')}","{'Catherine Spaak', 'Melvyn Douglas', 'Rod Taylor', 'Karl Malden'}"
456,in [The Naked Face],"{Node('Movie', name='The Naked Face')}","{'Roger Moore', 'Rod Steiger', 'Elliott Gould'}"
457,in [Oscar],set(),"{'Sylvester Stallone', 'Ornella Muti'}"
458,in [The Court-Martial of Billy Mitchell],"{Node('Movie', name='The Court-Martial of Billy Mitchell')}","{'Gary Cooper', 'Rod Steiger', 'Charles Bickford', 'Ralph Bellamy'}"
459,in [Edward II],"{Node('Movie', name='Edward II')}","{'Steven Waddington', 'Andrew Tiernan'}"
460,in [Leprechaun 2],"{Node('Movie', name='Leprechaun 2')}",{'Warwick Davis'}
461,which acted as [Basic],set(),"{'John Travolta', 'Samuel L. Jackson', 'Connie Nielsen'}"
462,in [The Boys from Brazil],"{Node('Movie', name='The Boys from Brazil')}","{'Gregory Peck', 'Laurence Olivier', 'James Mason', 'Lilli Palmer'}"
463,in [Heat],"{Node('Movie', name='Heat')}","{'Robert De Niro', 'Val Kilmer', 'Al Pacino'}"
464,the movie [The Main Event] starred who,"{'Ryan ONeal', 'Barbra Streisand'}","{""Ryan O'Neal"", 'Barbra Streisand'}"
465,in [Nightmares],"{Node('Movie', name='Nightmares')}",{'Cristina Raines'}
466,in [Our Town],"{Node('Movie', name='Our Town')}","{'Beulah Bondi', 'William Holden', 'Fay Bainter', 'Martha Scott'}"
467,which acted in [Let's Scare Jessica to Death],set(),{'Zohra Lampert'}
468,by [Austin Powers in Goldmember],"{Node('Movie', name='Austin Powers in Goldmember')}","{'Michael York', 'Seth Green', 'Beyoncé Knowles', 'Mike Myers'}"
469,the film [Dorian Gray] starred which actors,"{'Ben Barnes', 'Helmut Berger'}",{'Ben Barnes'}
470,in [Black Sea],"{Node('Movie', name='Black Sea')}",{'Jude Law'}
471,in [Miami Connection],"{Node('Movie', name='Miami Connection')}",{'Y.K. Kim'}
472,in [Screwed],"{Node('Movie', name='Screwed')}","{'Dave Chappelle', 'Elaine Stritch', 'Danny DeVito', 'Norm MacDonald'}"
473,in [Dark Passage],"{Node('Movie', name='Dark Passage')}","{'Lauren Bacall', 'Humphrey Bogart'}"
474,in [False Trail],"{Node('Movie', name='False Trail')}","{'Rolf Lassgård', 'Peter Stormare'}"
475,who acted in the [The Rainmaker] film,"{'Danny DeVito', 'Jon Voight', 'Wendell Corey', 'Lloyd Bridges', 'Matt Damon', 'Burt Lancaster', 'Katharine Hepburn', 'Claire Danes'}","{'Katharine Hepburn', 'Lloyd Bridges', 'Burt Lancaster', 'Wendell Corey'}"
476,actors in [Mannequin],"{'Estelle Getty', 'Alan Curtis', 'Kim Cattrall', 'James Spader', 'Spencer Tracy', 'Joan Crawford', 'Andrew McCarthy'}","{'James Spader', 'Estelle Getty', 'Kim Cattrall', 'Andrew McCarthy'}"
477,in [Twins],"{Node('Movie', name='Twins')}","{'Arnold Schwarzenegger', 'Danny DeVito'}"
478,in [Batman Returns],"{Node('Movie', name='Batman Returns')}","{'Michelle Pfeiffer', 'Michael Keaton', 'Danny DeVito', 'Christopher Walken'}"
479,in [Midnight Lace],"{Node('Movie', name='Midnight Lace')}","{'Doris Day', 'Rex Harrison'}"
480,in [TMNT],"{Node('Movie', name='TMNT')}","{'Chris Evans', 'Sarah Michelle Gellar', 'Mako', 'Kevin Smith'}"
481,which stars in [Alice],set(),"{'Miguel Guilherme', 'Ana Bustorff', 'Beatriz Batarda', 'Nuno Lopes'}"
482,in [The Last Time I Saw Paris],"{Node('Movie', name='The Last Time I Saw Paris')}","{'Van Johnson', 'Donna Reed', 'Walter Pidgeon', 'Elizabeth Taylor'}"
483,in [A Loving Father],"{Node('Movie', name='A Loving Father')}","{'Sylvie Testud', 'Gérard Depardieu', 'Guillaume Depardieu'}"
484,in [The Killer],"{Node('Movie', name='The Killer')}","{'Sally Yeh', 'Danny Lee'}"
485,in [Speedway Junky],"{Node('Movie', name='Speedway Junky')}","{'Daryl Hannah', 'Jonathan Taylor Thomas', 'Jordan Brower', 'Jesse Bradford'}"
486,the film [Beethoven's 5th] starred which actors,set(),{'Daveigh Chase'}
487,which acted as [Red Dawn],"{'Chris Hemsworth', 'C. Thomas Howell', 'Adrianne Palicki', 'Charlie Sheen', 'Josh Hutcherson', 'Patrick Swayze', 'Josh Peck', 'Lea Thompson'}","{'C. Thomas Howell', 'Charlie Sheen', 'Lea Thompson', 'Patrick Swayze'}"
488,acting in [Chance Pe Dance],"{'Shahid Kapoor', 'Genelia DSouza'}","{'Shahid Kapoor', ""Genelia D'Souza""}"
489,by [Yolanda and the Thief],"{Node('Movie', name='Yolanda and the Thief')}","{'Lucille Bremer', 'Frank Morgan', 'Mildred Natwick', 'Fred Astaire'}"
490,in [The Dawn Patrol],"{Node('Movie', name='The Dawn Patrol')}","{'Errol Flynn', 'Basil Rathbone', 'David Niven'}"
491,that is the star in [Child's Play],set(),"{'Catherine Hicks', 'Alex Vincent', 'Chris Sarandon', 'Brad Dourif'}"
492,which stars in [To the Shores of Tripoli],"{'Nancy Kelly', 'John Payne', 'Maureen OHara', 'Randolph Scott'}","{'Nancy Kelly', 'John Payne', ""Maureen O'Hara"", 'Randolph Scott'}"
493,in [The Raven],"{Node('Movie', name='The Raven')}","{'Brendan Gleeson', 'John Cusack', 'Luke Evans', 'Alice Eve'}"
494,in [The Black Hole],"{Node('Movie', name='The Black Hole')}","{'Robert Forster', 'Maximilian Schell', 'Anthony Perkins', 'Joseph Bottoms'}"
495,that acted in [A Christmas Carol],"{'Whoopi Goldberg', 'Richard E. Grant', 'Tim Curry', 'George C. Scott', 'Patrick Stewart', 'Reginald Owen', 'Jim Carrey', 'Michael York'}",{'Jim Carrey'}
496,the film [Full Metal Jacket] starred which actors,"{'R. Lee Ermey', 'Adam Baldwin', 'Vincent DOnofrio', 'Matthew Modine'}","{'R. Lee Ermey', 'Adam Baldwin', 'Matthew Modine', ""Vincent D'Onofrio""}"
497,the film [Grandma's Boy] starred which actors,set(),"{'Linda Cardellini', 'Shirley Jones', 'Allen Covert'}"
498,the film [Inherit the Wind] starred which actors,"{'George C. Scott', 'Dick York', 'Gene Kelly', 'Fredric March', 'Jack Lemmon', 'Spencer Tracy'}","{'George C. Scott', 'Jack Lemmon'}"
499,in [Magic Magic],"{Node('Movie', name='Magic Magic')}","{'Juno Temple', 'Catalina Sandino Moreno', 'Emily Browning', 'Michael Cera'}"
500,which stars in [Chaos],"{'Miki Nakatani', 'Wesley Snipes', 'Kevin Gage', 'Ryan Phillippe', 'Jason Statham', 'Masato Hagiwara'}",{'Kevin Gage'}
501,in [Double Indemnity],"{Node('Movie', name='Double Indemnity')}","{'Edward G. Robinson', 'Fred MacMurray', 'Barbara Stanwyck'}"
502,in [The Riot Club],"{Node('Movie', name='The Riot Club')}",{'Max Irons'}
503,in [Charlie Chan's Murder Cruise],set(),{'Sidney Toler'}
504,in [Ethan Frome],"{Node('Movie', name='Ethan Frome')}","{'Liam Neeson', 'Tate Donovan'}"
505,in [Pipe Dream],"{Node('Movie', name='Pipe Dream')}",{'Martin Donovan'}
506,in [Performance],"{Node('Movie', name='Performance')}","{'James Fox', 'Mick Jagger'}"
507,in [Journey for Margaret],"{Node('Movie', name='Journey for Margaret')}","{'Robert Young', 'Laraine Day'}"
508,the movie [House of Wax] starred who,"{'Chad Michael Murray', 'Brian Van Holt', 'Paris Hilton', 'Vincent Price', 'Elisha Cuthbert'}",{'Vincent Price'}
509,which acted as a [Maurice],set(),"{'Denholm Elliott', 'James Wilby', 'Rupert Graves', 'Hugh Grant'}"
510,the film [The Flower in His Mouth] starred which actors,{'Jennifer ONeill'},"{""Jennifer O'Neill""}"
511,in [Billy Madison],"{Node('Movie', name='Billy Madison')}","{'Adam Sandler', 'Darren McGavin', 'Bradley Whitford'}"
512,that is the star in [Ned Kelly],"{'Heath Ledger', 'Mark McManus', 'Mick Jagger'}",{'Heath Ledger'}
513,in [The Out-of-Towners],"{Node('Movie', name='The Out-of-Towners')}","{'Goldie Hawn', 'Steve Martin'}"
514,in [Blue Steel],"{Node('Movie', name='Blue Steel')}",{'John Wayne'}
515,who acted in the movie [A Midsummer Night's Dream],set(),"{'Derek Godfrey', 'Barbara Jefford'}"
516,in [The Little Shop of Horrors],"{Node('Movie', name='The Little Shop of Horrors')}","{'Jonathan Haze', 'Jackie Joseph', 'Mel Welles', 'Dick Miller'}"
517,the film [Walking Tall] starred which actors,"{'Joe Don Baker', 'Johnny Knoxville'}",{'Joe Don Baker'}
518,in [Ponette],"{Node('Movie', name='Ponette')}",{'Victoire Thivisol'}
519,in [The Impostors],"{Node('Movie', name='The Impostors')}","{'Stanley Tucci', 'Oliver Platt'}"
520,the movie [Arabian Nights] starred who,"{'Leif Erickson', 'Maria Montez', 'Sabu', 'Jon Hall', 'Franco Merli'}",{'Franco Merli'}
521,which acted in the [The Trip to Bountiful] film,"{'Cicely Tyson', 'John Heard', 'Richard Bradford', 'Carlin Glynn', 'Geraldine Page', 'Vanessa Williams'}","{'Cicely Tyson', 'Vanessa Williams'}"
522,by [Il Grido],"{Node('Movie', name='Il Grido')}","{'Steve Cochran', 'Betsy Blair', 'Alida Valli'}"
523,the movie [The Browning Version] starred who,"{'Michael Redgrave', 'Albert Finney'}",{'Albert Finney'}
524,in [Memorial Day],"{Node('Movie', name='Memorial Day')}","{'Jonathan Bennett', 'James Cromwell', 'John Cromwell'}"
525,in [Ruby Gentry],"{Node('Movie', name='Ruby Gentry')}","{'Jennifer Jones', 'Karl Malden', 'Charlton Heston'}"
526,in [Holes],"{Node('Movie', name='Holes')}","{'Sigourney Weaver', 'Shia LaBeouf', 'Tim Blake Nelson', 'Jon Voight'}"
527,in [Jabberwocky],"{Node('Movie', name='Jabberwocky')}",{'Michael Palin'}
528,in [At Long Last Love],"{Node('Movie', name='At Long Last Love')}","{'Cybill Shepherd', 'Burt Reynolds'}"
529,the movie [The Man] starred who,"{'Miguel Ferrer', 'James Earl Jones', 'Samuel L. Jackson', 'Eugene Levy'}","{'Miguel Ferrer', 'Samuel L. Jackson', 'Eugene Levy'}"
530,in [Legally Blonde],"{Node('Movie', name='Legally Blonde')}","{'Reese Witherspoon', 'Luke Wilson', 'Matthew Davis', 'Selma Blair'}"
531,in [December Boys],"{Node('Movie', name='December Boys')}",{'Daniel Radcliffe'}
532,in [Return of the Fly],"{Node('Movie', name='Return of the Fly')}",{'John Sutton'}
533,in [House of Dark Shadows],"{Node('Movie', name='House of Dark Shadows')}","{'Kathryn Leigh Scott', 'Jonathan Frid'}"
534,which acted in the film [Power Play],"{'Peter OToole', 'David Hemmings'}","{""Peter O'Toole"", 'David Hemmings'}"
535,in [Love Me Tonight],"{Node('Movie', name='Love Me Tonight')}","{'Jeanette MacDonald', 'Charles Butterworth', 'Charles Ruggles', 'Maurice Chevalier'}"
536,in [Donkey Punch],"{Node('Movie', name='Donkey Punch')}","{'Nichola Burley', 'Sian Breckin', 'Tom Burke'}"
537,that stars in [Underworld],"{'Joe Mantegna', 'Annabella Sciorra', 'Kate Beckinsale', 'Denis Leary', 'Scott Speedman'}","{'Joe Mantegna', 'Annabella Sciorra', 'Denis Leary'}"
538,in [The Getaway],"{Node('Movie', name='The Getaway')}","{'Michael Madsen', 'James Woods', 'Kim Basinger', 'Alec Baldwin'}"
539,in [Bel Ami],"{Node('Movie', name='Bel Ami')}","{'Christina Ricci', 'Uma Thurman', 'Robert Pattinson', 'Kristin Scott Thomas'}"
540,in [Bride of Chucky],"{Node('Movie', name='Bride of Chucky')}","{'Nick Stabile', 'Jennifer Tilly', 'Katherine Heigl', 'Brad Dourif'}"
541,which acted in the [The Hunter] film,"{'Willem Dafoe', 'Frances OConnor', 'LeVar Burton', 'Eli Wallach', 'Kathryn Harrold', 'Sam Neill', 'Rafi Pitts', 'Steve McQueen'}",{'Rafi Pitts'}
542,which stars in [Gaslight],"{'Charles Boyer', 'Anton Walbrook', 'Joseph Cotten', 'Ingrid Bergman', 'Frank Pettingell', 'Diana Wynyard'}","{'Frank Pettingell', 'Diana Wynyard', 'Anton Walbrook'}"
543,in [Heaven's Gate],set(),"{'Kris Kristofferson', 'Sam Waterston', 'John Hurt', 'Christopher Walken'}"
544,who was in the film [I Hate Valentine's Day],set(),"{'John Corbett', 'Nia Vardalos'}"
545,the film [Conan the Barbarian] starred which actors,"{'Arnold Schwarzenegger', 'Jason Momoa', 'Stephen Lang', 'Rachel Nichols', 'Ron Perlman', 'James Earl Jones'}","{'Arnold Schwarzenegger', 'James Earl Jones'}"
546,by [A Better Place],"{Node('Movie', name='A Better Place')}","{'Robert DiPatri', 'Eion Bailey'}"
547,which acted in [True Crime],"{'Clint Eastwood', 'Alicia Silverstone', 'Kevin Dillon'}","{'Kevin Dillon', 'Alicia Silverstone'}"
548,in [Semi-Tough],"{Node('Movie', name='Semi-Tough')}","{'Kris Kristofferson', 'Burt Reynolds', 'Jill Clayburgh'}"
549,in [America 3000],"{Node('Movie', name='America 3000')}","{'Chuck Wagner', 'William Wallace', 'Laurene Landon'}"
550,which was in the film [Twilight],"{'Gene Hackman', 'Melissa Rosenberg', 'Susan Sarandon', 'Kristen Stewart', 'Robert Benton', 'Reese Witherspoon', 'Paul Newman', 'Richard Russo', 'Stephenie Meyer', 'Catherine Hardwicke'}","{'Reese Witherspoon', 'Gene Hackman', 'Susan Sarandon', 'Paul Newman'}"
551,which was in the film [Evan Almighty],set(),"{'Morgan Freeman', 'Steve Carell'}"
552,in [Loser],"{Node('Movie', name='Loser')}","{'Jason Biggs', 'Mena Suvari'}"
553,that stars in [Mayerling],"{'Charles Boyer', 'Danielle Darrieux', 'Omar Sharif', 'James Mason', 'Catherine Deneuve', 'Ava Gardner'}","{'Catherine Deneuve', 'Omar Sharif', 'Ava Gardner', 'James Mason'}"
554,which stars in [Unknown],set(),"{'Joe Pantoliano', 'Greg Kinnear', 'Jim Caviezel', 'Bridget Moynahan'}"
555,"in [Silent Night, Bloody Night]","{Node('Movie', name='Silent Night, Bloody Night')}","{""Patrick O'Neal"", 'Mary Woronov'}"
556,in [Six-String Samurai],"{Node('Movie', name='Six-String Samurai')}","{'Justin McGuire', 'Jeffrey Falcon'}"
557,in [Captains of the Clouds],"{Node('Movie', name='Captains of the Clouds')}","{'James Cagney', 'Alan Hale', 'Dennis Morgan', 'Brenda Marshall'}"
558,by [Women in Trouble],{'Sebastian Gutierrez'},"{'Carla Gugino', 'Adrianne Palicki', 'Connie Britton'}"
559,the film [The Sentinel] starred which actors,"{'Eva Longoria', 'Cristina Raines', 'Kiefer Sutherland', 'John Carradine', 'Chris Sarandon', 'Michael Douglas'}","{'Kiefer Sutherland', 'Eva Longoria', 'Michael Douglas'}"
560,who are the [Desi Boyz],{'Desi Boyz'},"{'Akshay Kumar', 'John Abraham', 'Sanjay Dutt'}"
561,that is the star in [Poltergeist III],"{'Zelda Rubinstein', 'Heather ORourke'}","{'Zelda Rubinstein', ""Heather O'Rourke""}"
562,in [Swordfish],"{Node('Movie', name='Swordfish')}","{'John Travolta', 'Halle Berry', 'Don Cheadle', 'Hugh Jackman'}"
563,which acted as a [Savior],set(),"{'Nastassja Kinski', 'Dennis Quaid'}"
564,"in [High, Wide, and Handsome]","{Node('Movie', name='High, Wide, and Handsome')}","{'Dorothy Lamour', 'Irene Dunne', 'Randolph Scott'}"
565,in [Better Than Sex],"{Node('Movie', name='Better Than Sex')}","{'Susie Porter', 'David Wenham'}"
566,in [Solaris],"{Node('Movie', name='Solaris')}","{'George Clooney', 'Natascha McElhone'}"
567,which acted [Don't Move],set(),"{'Penélope Cruz', 'Sergio Castellitto', 'Claudia Gerini'}"
568,who acted in the [Sahara] film,"{'Lambert Wilson', 'Steve Zahn', 'Humphrey Bogart', 'Brooke Shields', 'Horst Buchholz', 'Penélope Cruz', 'J. Carrol Naish', 'Matthew McConaughey'}","{'Penélope Cruz', 'Steve Zahn', 'Matthew McConaughey'}"
569,in [Dawn of the Dead],"{Node('Movie', name='Dawn of the Dead')}","{'Gaylen Ross', 'David Emge', 'Ken Foree'}"
570,which acted in the film [Frozen],"{'Kevin Zegers', 'Kristen Bell', 'Gauri', 'Shawn Ashmore', 'Emma Bell', 'Jonathan Groff', 'Danny Denzongpa', 'Josh Gad', 'Idina Menzel'}","{'Gauri', 'Danny Denzongpa'}"
571,the movie [Stuart Saves His Family] starred who,"{'Al Franken', 'Shirley Knight', 'Vincent DOnofrio', 'Laura San Giacomo'}","{'Al Franken', 'Shirley Knight', 'Laura San Giacomo', ""Vincent D'Onofrio""}"
