,query,target_query,generated_query
2350,who directed the [Liberal Arts] film,Josh Radnor,"MATCH (m:Movie {name: 'Liberal Arts'})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2351,The [Baby the Rain Must Fall] film was led by whom,Robert Mulligan,"MATCH (m:Movie {name: ""Baby the Rain Must Fall""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2352,that led the film [The Kid Stays in the Picture],Nanette Burstein|Brett Morgen,"MATCH (m:Movie {name: ""The Kid Stays in the Picture""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2353,the director of [The Enigma of Kaspar Hauser] was who was in charge of,Werner Herzog,"MATCH (m:Movie{name: 'The Enigma of Kaspar Hauser'})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2354,Which person led [Modesty Blaise],Joseph Losey,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) WHERE m.name = ""Modesty Blaise"" RETURN d.name"
2355,the [El Norte] film was directed by whom,Gregory Nava,"MATCH (m:Movie {name: ""El Norte""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2356,Director of [The Magnificent Ambersons],Orson Welles,"MATCH (m:Movie {name: ""The Magnificent Ambersons""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2357,that were [Niagara] led by,Henry Hathaway,"MATCH (m:Movie {name: ""Niagara""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2358,who directed the film [The Ritz],Richard Lester,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) WHERE m.name = ""The Ritz"" RETURN d.name"
2359,who served as the director of [Out to Sea],Martha Coolidge,"MATCH (m:Movie {name: ""Out to Sea""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2360,Who was the director of [Three Smart Girls],Henry Koster,"MATCH (m:Movie {name: ""Three Smart Girls""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2361,Who led the film [The Jericho Mile],Michael Mann,"MATCH (m:Movie {name: 'The Jericho Mile'})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2362,Who is the Director of [The Unknown Woman],Giuseppe Tornatore,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)
WHERE m.name = ""The Unknown Woman""
RETURN d.name"
2363,which has led [Since Otar Left],Julie Bertuccelli,"MATCH (m:Movie {name: ""Since Otar Left""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2364,which is the director of [Gallowwalkers],Andrew Goth,"MATCH (m:Movie {name: ""Gallowwalkers""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2365,which has led to [Saving Grace],Nigel Cole,"MATCH (m:Movie {name: ""Saving Grace""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2366,Who is the director of [A Man Called Sledge],Vic Morrow,"MATCH (m:Movie {name: 'A Man Called Sledge'})-[:DIRECTED_BY]->(d:Director) 
RETURN d.name"
2367,who directed the film [Boot Camp],Christian Duguay,MATCH (m:Movie {name: 'Boot Camp'})-[:DIRECTED_BY]->(d:Director) RETURN d.name
2368,who is the director of [The Little Rascals],Penelope Spheeris,"MATCH (m:Movie {name: ""The Little Rascals""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2369,The director of [The Window] was who was in charge of,Ted Tetzlaff,"MATCH (m:Movie {name: 'The Window'})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2370,who directed the [Human Capital] film,Paolo Virzì,MATCH (m:Movie{name:'Human Capital'})-[:DIRECTED_BY]->(d:Director) RETURN d.name
2371,who served as the director of [Cat Ballou],Elliot Silverstein,"MATCH (m:Movie {name: ""Cat Ballou""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2372,who directed the film [Agent Cody Banks],Harald Zwart,"MATCH (m:Movie {name: ""Agent Cody Banks""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2373,which is the Director of [Nothing to Lose],Steve Oedekerk,"MATCH (m:Movie {name: ""Nothing to Lose""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2374,who is the director of [Uncommon Valor],Ted Kotcheff,"MATCH (m:Movie {name: 'Uncommon Valor'})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2375,"who led the movie [Rachel, Rachel]",Paul Newman,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) WHERE m.name = ""Rachel, Rachel"" RETURN d.name"
2376,Who is the Director of [Liberty Heights],Barry Levinson,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) WHERE m.name = ""Liberty Heights"" RETURN d.name"
2377,who served as the director of [World Trade Center],Oliver Stone,MATCH (m:Movie{name:'World Trade Center'})-[:DIRECTED_BY]->(d:Director) RETURN d.name
2378,who is registered as Director of [The Banishment],Andrey Zvyagintsev,MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) WHERE m.name = 'The Banishment' RETURN d.name
2379,who was [Assassination Tango] &apos;s director,Robert Duvall,"MATCH (m:Movie {name: ""Assassination Tango""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2380,who is the Director of [The Suspect],Robert Siodmak,MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) WHERE m.name = 'The Suspect' RETURN d.name
2381,where the director of [The Terrorist] was,Santosh Sivan,"MATCH (m:Movie {name: ""The Terrorist""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2382,which is the Director of [Shining Through],David Seltzer,"MATCH (m:Movie {name: ""Shining Through""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2383,who directed the [The Loss of Sexual Innocence] film,Mike Figgis,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) 
WHERE m.name = ""The Loss of Sexual Innocence"" 
RETURN d.name"
2384,Who led the film [Too Big to Fail],Curtis Hanson,"MATCH (m:Movie {name: ""Too Big to Fail""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2385,Who directed the [Canyon Passage] film,Jacques Tourneur,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) WHERE m.name = ""Canyon Passage"" RETURN d.name"
2386,which is registered as the Director of [The Mindscape of Alan Moore],Dez Vylenz,"MATCH (m:Movie {name: ""The Mindscape of Alan Moore""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2387,Who led the [Mondays in the Sun] film,Fernando León de Aranoa,"MATCH (m:Movie {name: 'Mondays in the Sun'})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2388,who is the director of [Iron Island],Mohammad Rasoulof,"MATCH (m:Movie {name: 'Iron Island'})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2389,Which person led [Sinbad and the Eye of the Tiger],Sam Wanamaker,"MATCH (m:Movie {name: ""Sinbad and the Eye of the Tiger""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2390,who was [The Big Hangover] headed by,Norman Krasna,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) WHERE m.name = ""The Big Hangover"" RETURN d.name"
2391,[Dirty Rotten Scoundrels] Director,Frank Oz,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) 
WHERE m.name = ""Dirty Rotten Scoundrels"" 
RETURN d.name"
2392,who directed the [Into the Blue] film,John Stockwell,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)
WHERE m.name = ""Into the Blue""
RETURN d.name"
2393,Director of [Toys in the Attic],George Roy Hill,"MATCH (m:Movie {name: ""Toys in the Attic""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2394,[At Close Range] film was led by whom,James Foley,"MATCH (m:Movie {name: ""At Close Range""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2395,the film [The Spanish Main] was led by whom,Frank Borzage,"MATCH (m:Movie {name: ""The Spanish Main""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2396,Who was the director of [Bad Ass],Craig Moss,"MATCH (m:Movie {name: ""Bad Ass""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2397,who is the Director of [Kiss or Kill],Bill Bennett,"MATCH (m:Movie {name: ""Kiss or Kill""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2398,who is the Director of [Closer],Mike Nichols,"MATCH (m:Movie {name: ""Closer""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2399,who directed the [Men with Brooms] film,Paul Gross,"MATCH (m:Movie {name: ""Men with Brooms""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2400,The Director of [CSNY/Déjà Vu] was,Neil Young,"MATCH (m:Movie {name: ""CSNY/Déjà Vu""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2401,which is the Director of [If Lucy Fell],Eric Schaeffer,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)
WHERE m.name = ""If Lucy Fell""
RETURN d.name"
2402,who was director of [The Boys in Company C],Sidney J. Furie,"MATCH (m:Movie {name: ""The Boys in Company C""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2403,Director of [28 Weeks Later] was who was in charge,Juan Carlos Fresnadillo,"MATCH (m:Movie {name: ""28 Weeks Later""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2404,the film [Tickets] was led by whom,Ken Loach|Abbas Kiarostami|Ermanno Olmi,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) WHERE m.name = ""Tickets"" RETURN d.name"
2405,which is the Director of [Love at Large],Alan Rudolph,"MATCH (m:Movie {name: ""Love at Large""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2406,who is the Director of [Tiresia],Bertrand Bonello,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)
WHERE m.name = ""Tiresia""
RETURN d.name"
2407,who led the film [A Show of Force],Bruno Barreto,"MATCH (m:Movie {name: 'A Show of Force'})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2408,which is the Director of [The Weight of Water],Kathryn Bigelow,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) WHERE m.name = ""The Weight of Water"" RETURN d.name"
2409,Which person led [Dreamscape],Joseph Ruben,"MATCH (m:Movie {name: 'Dreamscape'})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2410,Who is the director of [Melvin and Howard],Jonathan Demme,"MATCH (m:Movie {name: ""Melvin and Howard""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2411,Who is the Director of [The Woman in the Window],Fritz Lang,"MATCH (m:Movie {name: 'The Woman in the Window'})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2412,who is [True Grit] &apos;s director,Henry Hathaway,MATCH (m:Movie {name: 'True Grit'})-[:DIRECTED_BY]->(d:Director) RETURN d.name
2413,who is the director of [Queen of the Amazons],Edward Finney,"MATCH (m:Movie {name: 'Queen of the Amazons'})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2414,who is registered as the director for [Ride],Millicent Shelton,"MATCH (m:Movie {name: ""Ride""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2415,Director of [Fat Kid Rules the World],Matthew Lillard,"MATCH (m:Movie {name: ""Fat Kid Rules the World""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2416,Who is the Director of [Midaq Alley],Jorge Fons,"MATCH (m:Movie {name: ""Midaq Alley""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2417,which is the director of [Beyond the Time Barrier],Edgar G. Ulmer,"MATCH (m:Movie {name: ""Beyond the Time Barrier""})-[:DIRECTED_BY]->(d:Director) 
RETURN d.name"
2418,headed by [Mama],Andrés Muschietti,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) WHERE m.name = ""Mama"" RETURN d.name"
2419,Who was the director of [Equilibrium],Kurt Wimmer,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) 
WHERE m.name = 'Equilibrium' 
RETURN d.name"
2420,who was the Director of [Mantrap],Victor Fleming,"MATCH (m:Movie {name: ""Mantrap""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2421,The director of [Holy Matrimony] was in charge of,Leonard Nimoy,"MATCH (m:Movie {name: ""Holy Matrimony""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2422,which person has led [Pretty Persuasion],Marcos Siega,"MATCH (m:Movie {name:""Pretty Persuasion""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2423,who is the director of [Raajneeti],Prakash Jha,MATCH (m:Movie {name: 'Raajneeti'})-[:DIRECTED_BY]->(d:Director) RETURN d.name
2424,who is the director of the [The Tall Guy],Mel Smith,MATCH (m:Movie {name: 'The Tall Guy'})-[:DIRECTED_BY]->(d:Director) RETURN d.name
2425,Director of [Story of Women],Claude Chabrol,"MATCH (m:Movie {name: 'Story of Women'})-[:DIRECTED_BY]->(d:Director) 
RETURN d.name"
2426,who is the director who has run [Rang De Basanti],Rakeysh Omprakash Mehra,"MATCH (m:Movie {name: ""Rang De Basanti""})-[:DIRECTED_BY]->(d:Director) 
RETURN d.name"
2427,who is the director who headed [The Big Empty],Steve Anderson,"MATCH (m:Movie {name:""The Big Empty""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2428,who directed the film [Planet of the Vampires],Mario Bava,"MATCH (m:Movie {name: ""Planet of the Vampires""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2429,who is the Director of [Something New],Sanaa Hamri,"MATCH (m:Movie {name: ""Something New""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2430,Who is the Director of [Lifeboat],Alfred Hitchcock,"MATCH (m:Movie {name: ""Lifeboat""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2431,which person headed [The Onion Field],Harold Becker,"MATCH (m:Movie {name: ""The Onion Field""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2432,who is the director of the [Hostel],Eli Roth,MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) WHERE m.name = 'Hostel' RETURN d.name
2433,which is the Director of [Louisiana Story],Robert J. Flaherty,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) WHERE m.name = ""Louisiana Story"" RETURN d.name"
2434,which has led to [The Village Barbershop],Chris J. Ford,"MATCH (m:Movie {name: ""The Village Barbershop""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2435,which is registered as the Director of [They],Robert Harmon,"MATCH (m:Movie{name:""They""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2436,who is the director of [The Players],Gilles Lellouche|Jean Dujardin,"MATCH (m:Movie {name: 'The Players'})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2437,which is the Director of [Destry Rides Again],George Marshall,MATCH (m:Movie {name: 'Destry Rides Again'})-[:DIRECTED_BY]->(d:Director) RETURN d.name
2438,by which person headed [Wer],William Brent Bell,"MATCH (m:Movie {name: ""Wer""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2439,Director of [Hell Comes to Frogtown],Donald G. Jackson,"MATCH (m:Movie {name: ""Hell Comes to Frogtown""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2440,which person headed [Dr. No],Terence Young,"MATCH (m:Movie {name: ""Dr. No""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2441,who is registered as Director of [Mrs. Parkington],Tay Garnett,"MATCH (m:Movie {name: ""Mrs. Parkington""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2442,Which person led [Hideous Kinky],Gillies MacKinnon,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) WHERE m.name = ""Hideous Kinky"" RETURN d.name"
2443,The director of [Aakrosh] was who was in charge of,Priyadarshan,MATCH (m:Movie {name: 'Aakrosh'})-[:DIRECTED_BY]->(d:Director) RETURN d.name
2444,that led the film [Grace of My Heart],Allison Anders,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) WHERE m.name = ""Grace of My Heart"" RETURN d.name"
2445,that were [Eight Crazy Nights] led by,Seth Kearsley,"MATCH (m:Movie {name: ""Eight Crazy Nights""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2446,The director of [Deadheads] was who was in charge,Brett Pierce|Drew T. Pierce,"MATCH (m:Movie {name: ""Deadheads""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2447,who led the movie [The Great Northfield Minnesota Raid],Philip Kaufman,"MATCH (m:Movie {name: ""The Great Northfield Minnesota Raid""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2448,Who is the Director of [Oceans],Jacques Cluzaud|Jacques Perrin,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)
WHERE m.name = 'Oceans'
RETURN d.name"
2449,who was [The Raid 2] headed by,Gareth Evans,"MATCH (m:Movie {name: ""The Raid 2""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2450,Who is the director of [Opportunity Knocks],Donald Petrie,"MATCH (m:Movie {name: 'Opportunity Knocks'})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2451,who is the director who led [Hamsun],Jan Troell,"MATCH (m:Movie {name: ""Hamsun""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2452,who is the director who directed [Foreign Correspondent],Alfred Hitchcock,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) WHERE m.name = ""Foreign Correspondent"" RETURN d.name"
2453,which was [Chinese Roulette] led by the,Rainer Werner Fassbinder,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) WHERE m.name = ""Chinese Roulette"" RETURN d.name"
2454,who led the movie [Purgatory],Uli Edel,"MATCH (m:Movie {name: 'Purgatory'})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2455,that is the director who directed [Houseboat],Melville Shavelson,"MATCH (m:Movie {name: ""Houseboat""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2456,who is registered as director for [Comet],Sam Esmail,"MATCH (m:Movie {name: ""Comet""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2457,Director  [All the Real Girls],David Gordon Green,"MATCH (m:Movie {name: ""All the Real Girls""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2458,that is the director who directed [13 Assassins],Takashi Miike,MATCH (m:Movie{name:'13 Assassins'})-[:DIRECTED_BY]->(d:Director) RETURN d.name
2459,which person has led [Naan Kadavul],Bala,"MATCH (m:Movie {name: 'Naan Kadavul'})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2460,who is registered as the Director of [MacArthur],Joseph Sargent,"MATCH (m:Movie {name: ""MacArthur""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2461,Which person headed [Days of Wine and Roses],Blake Edwards,"MATCH (m:Movie {name: ""Days of Wine and Roses""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2462,which is the Director of [Blackball],Mel Smith,"MATCH (m:Movie {name: 'Blackball'})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2463,Director of [Martyrs] was who was in charge of,Pascal Laugier,MATCH (m:Movie {name: 'Martyrs'})-[:DIRECTED_BY]->(d:Director) RETURN d.name
2464,Who is the Director of [Elizabeth],Shekhar Kapur,"MATCH (m:Movie {name: ""Elizabeth""})-[:DIRECTED_BY]->(d:Director) 
RETURN d.name"
2465,which is the Director of [Hearts in Atlantis],Scott Hicks,"MATCH (m:Movie {name: ""Hearts in Atlantis""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2466,who is the director of the [Zero Dark Thirty],Kathryn Bigelow,"MATCH (m:Movie {name: ""Zero Dark Thirty""})-[:DIRECTED_BY]->(d:Director) RETURN d.name"
2467,"who is the director of [Happy, Texas]",Mark Illsley,"MATCH (m:Movie {name: ""Happy, Texas""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2468,who is registered as Director of [Catch-22],Mike Nichols,"MATCH (m:Movie {name: ""Catch-22""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2469,Director of [Weekend],Andrew Haigh,"MATCH (m:Movie {name: 'Weekend'})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2470,[The Mighty] film was led by whom,Peter Chelsom,"MATCH (m:Movie {name: ""The Mighty""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2471,Who is the director of [Different for Girls],Richard Spence,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) WHERE m.name = ""Different for Girls"" RETURN d.name"
2472,Who is the director of [Deep Blue],Alastair Fothergill|Andy Byatt,MATCH (m:Movie{name:'Deep Blue'})-[:DIRECTED_BY]->(d:Director) RETURN d.name
2473,which led the film [23 Paces to Baker Street],Henry Hathaway,"MATCH (m:Movie {name: ""23 Paces to Baker Street""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2474,that is the director who led [Johnny Stecchino],Roberto Benigni,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) WHERE m.name = ""Johnny Stecchino"" RETURN d.name"
2475,who is registered as the director for [Poltergeist],Tobe Hooper,"MATCH (m:Movie {name: ""Poltergeist""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2476,Who is the director of [Ricky],François Ozon,"MATCH (m:Movie {name: 'Ricky'})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2477,who is the director who headed [Murders in the Zoo],A. Edward Sutherland,"MATCH (m:Movie {name: 'Murders in the Zoo'})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2478,who is the director who led [Piter FM],Oksana Bychkova,"MATCH (m:Movie {name: ""Piter FM""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2479,who was [I Love Sarah Jane] &apos;s director,Spencer Susser,"MATCH (m:Movie {name: 'I Love Sarah Jane'})-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2480,which was [Revolution] led by,Hugh Hudson,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) WHERE m.name = ""Revolution"" RETURN d.name"
