,query,target_query,generated_query
634,What films make [Rhys Williams] appear in,The Corn Is Green,MATCH (a:Actor {name: 'Rhys Williams'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
635,What the movies do [Charles Cioffi] appear in,Klute|Shaft,MATCH (a:Actor {name: 'Charles Cioffi'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
636,What the films have made [Nicholas Woodeson] star in,Dreaming of Joseph Lees,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Nicholas Woodeson'}) RETURN m.name
637,The films have [Stéphane Audran] to act in,Les Biches,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Stéphane Audran""}) RETURN m.name"
638,what does [Greg Bryk] appear in,Poor Boy's Game,"MATCH (a:Actor {name: 'Greg Bryk'})<-[:STARRED_ACTORS]-(m:Movie)
RETURN m.name"
639,What the films have [Mía Maestro] an actor in ,The Speed of Thought,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Mía Maestro'}) RETURN m.name
640,What makes [Catherine McCormack] star in,Dangerous Beauty|The Land Girls,"MATCH (a:Actor {name: ""Catherine McCormack""})<-[:STARRED_ACTORS]-(m:Movie)
RETURN m.name"
641,What the films [Lee Tracy] an actor in ,Doctor X|Bombshell|Blessed Event,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE a.name = 'Lee Tracy'
RETURN m.name"
642,What makes [Alan Van Sprang] action,Survival of the Dead,"MATCH (a:Actor {name: 'Alan Van Sprang'})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre {name: 'Action'})
RETURN m.name"
643,[Rebecca Pidgeon] appeared in which films,The Spanish Prisoner|Edmond|The Winslow Boy,MATCH (a:Actor {name: 'Rebecca Pidgeon'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
644,What the films have made [Charlotte Greenwood] star in,Oklahoma!|Down Argentine Way|The Man in Possession|So Long Letty,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Charlotte Greenwood'}) RETURN m.name
645,What the films [James Brolin] an actor in,"Westworld|The Master of Disguise|Capricorn One|Love, Wedding, Marriage|The Car|Skyjacked|High Risk|The Expert",MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'James Brolin'}) RETURN m.name
646,What films have [Anka Graczyk] an actor in,Rammbock,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE a.name = 'Anka Graczyk'
RETURN m.name"
647,which movies have made [Susie Porter] star in,Better Than Sex|The Monkey's Mask,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Susie Porter'})
RETURN m.name"
648,Which movies have [Ruby Wong] star in,PTU,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Ruby Wong'}) RETURN m.name
649,What the films have made [Henry Scott] to act in,Anna Lucasta,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:'Henry Scott'}) RETURN m.name
650,[Kevin Gage] appears in which movies,Chaos,"MATCH (a:Actor {name: ""Kevin Gage""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
651,This is what makes [Mac Davis] star in,North Dallas Forty|The Sting II,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Mac Davis""}) RETURN m.name"
652,Ce qui fait [Steve Lawrence] star dans,The Lonely Guy,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Steve Lawrence'}) RETURN m.name
653,[Man San Lu] appears in what films,The Scent of Green Papaya,"MATCH (a:Actor {name: ""Man San Lu""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
654,This makes [Camilla Sparv] star in,Mackenna's Gold|Downhill Racer|Dead Heat on a Merry-Go-Round,"```
MATCH (a:Actor {name: ""Camilla Sparv""})<-[:STARRED_ACTORS]-(m:Movie)
RETURN m.name
```"
655,What makes [Russell Means] stars in,The Last of the Mohicans|Pathfinder|29 Palms,MATCH (a:Actor {name: 'Russell Means'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
656,What the films did [John Benjamin Hickey] take action in,Finding North,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:'John Benjamin Hickey'}) RETURN m.name
657,what causes [Luana Anders] appear in,Dementia 13,MATCH (a:Actor {name:'Luana Anders'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
658,what causes [Katherine Clisby] to appear in,Everything,"MATCH (a:Actor {name: ""Katherine Clisby""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
659,The films have made [Thomas Mann] take action in the,Project X,"""MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor) WHERE a.name = 'Thomas Mann' RETURN m.name"""
660,What makes [Aleksey Batalov] stars in,Moscow Does Not Believe in Tears,MATCH (a:Actor {name: 'Aleksey Batalov'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
661,What the films [Clayton Moore] an actor in,Black Dragons|The Lone Ranger|The Lone Ranger and the Lost City of Gold,"MATCH (a:Actor {name: ""Clayton Moore""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
662,Which makes [Kiefer Sutherland] star in,"Phone Booth|Dark City|Mirrors|Flatliners|The Sentinel|Young Guns|The Three Musketeers|Young Guns II|Freeway|The Wild|The Vanishing|To End All Wars|The Cowboy Way|Bright Lights, Big City|Truth or Consequences, N.M.|Flashback|1969|Desert Saints|Article 99|Renegades|River Queen|After Alice|Break Up|The Nutcracker Prince|Promised Land","MATCH (a:Actor {name: ""Kiefer Sutherland""})<-[:STARRED_ACTORS]-(m:Movie)
RETURN m.name"
663,This makes [Emraan Hashmi] star in,Shanghai,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Emraan Hashmi""}) RETURN m.name"
664,What the films do [Jennifer Saunders] appear in,Muppet Treasure Island,MATCH (a:Actor {name: 'Jennifer Saunders'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
665,What the movies do [Ray Lovelock] appears in,Let Sleeping Corpses Lie,MATCH (a:Actor {name: 'Ray Lovelock'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
666,What makes [Tom Burke] to do,Donkey Punch|Third Star,"The query ""What makes [Tom Burke] to do"" is ambiguous. It's unclear what kind of involvement Tom Burke has with the movies - is he an actor, a director, or a writer? Please provide more context."
667,What makes [Josephine Hull] to act,Harvey,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Josephine Hull""})
RETURN m.name"
668,[Thi Loc Truong] appears in which movies,The Scent of Green Papaya,"```cypher
MATCH (a:Actor {name: 'Thi Loc Truong'})<-[:STARRED_ACTORS]-(m:Movie) 
RETURN m.name
```"
669,What the films did [Joanna Gleason] act in,Into the Woods,MATCH (a:Actor {name: 'Joanna Gleason'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
670,what causes [Bug Hall] appear in,"Honey, We Shrunk Ourselves",MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:'Bug Hall'}) RETURN m.name
671,What the films did [Andrew Robertson] act in,The Cement Garden,"MATCH (a:Actor {name: 'Andrew Robertson'})<-[:STARRED_ACTORS]-(m:Movie)
RETURN m.name"
672,What the films [Tom Malloy] an actor in,The Alphabet Killer,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:'Tom Malloy'}) RETURN m.name
673,Which films have made [Rita Wilson] star in,Jingle All the Way,"""MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor) WHERE a.name = 'Rita Wilson' RETURN m.name"""
674,What the films have [Josh Wiggins] an actor in ,Hellion,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor) WHERE a.name = 'Josh Wiggins' RETURN m.name
675,what does [D.L. Hughley] appear in,The Original Kings of Comedy|The Brothers,MATCH (a:Actor {name: 'D.L. Hughley'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
676,the films have made [Emma Thompson] act in,Brave|Saving Mr. Banks|In the Name of the Father|Nanny McPhee|The Remains of the Day|Primary Colors|Howards End|Last Chance Harvey|Wit|The Tall Guy|Judas Kiss|The Winter Guest,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor) WHERE a.name = 'Emma Thompson' RETURN m.name
677,What the films have made [Youssouf Djaoro] to act in,A Screaming Man,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor) WHERE a.name = ""Youssouf Djaoro"" RETURN m.name"
678,what does [Arin Crumley] appear in,Four Eyed Monsters,"MATCH (a:Actor {name: ""Arin Crumley""})<-[:STARRED_ACTORS]-(m:Movie)
RETURN m.name"
679,Which makes [Stephen Mendillo] star in,City of Hope,"MATCH (a:Actor {name: ""Stephen Mendillo""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
680,what the movies do [Claude Mann] appear in,Bay of Angels|India Song,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Claude Mann'}) RETURN m.name
681,What the films made [Greg Kinnear] star in,Little Miss Sunshine|As Good as It Gets|Ghost Town|The Last Song|Stuck in Love|Invincible|Stuck on You|Baby Mama|Nurse Betty|Sabrina|Unknown|Heaven Is for Real|Bad News Bears|I Don't Know How She Does It|Feast of Love|Auto Focus|What Planet Are You From?|The English Teacher|Thin Ice|Dear God|A Smile Like Yours,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Greg Kinnear""})
RETURN m.name"
682,What the films have [Michael Pergolani] an actor in,The Inglorious Bastards,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE a.name = 'Michael Pergolani'
RETURN m.name"
683,The films have made [Joan Lorring] take action in the,The Verdict|Three Strangers|The Big Night,"""MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Joan Lorring'}) RETURN m.name"""
684,[Jimi Mistry] appears on which films,The Guru,"""MATCH (a:Actor {name: 'Jimi Mistry'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"""
685,What the movies did [Anthony Andrews] star in,Haunted|The Scarlet Pimpernel|Under the Volcano|Ivanhoe,MATCH (a:Actor {name: 'Anthony Andrews'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
686,Which movies have made [Richard Garland] star in,The Undead,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Richard Garland'}) RETURN m.name
687,The films have done [Carlos Mencia] to act in,Our Family Wedding,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:""Carlos Mencia""}) RETURN m.name"
688,What films have made [Rachel Hendrix] star in,October Baby,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:'Rachel Hendrix'}) RETURN m.name
689,What films do [Stacy Keach] appear in,Planes|Fat City|The Mountain of the Cannibal God|Gray Lady Down|The New Centurions|Butterfly|That Championship Season,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE a.name = 'Stacy Keach'
RETURN m.name"
690,[Briana Evigan] appears in what movies,S. Darko|Burning Bright|The Devil's Carnival|Lap Dance|Stash House|Mine Games,MATCH (a:Actor {name: 'Briana Evigan'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
691,What the movies did [Sid Haig] act in,The Devil's Rejects|House of 1000 Corpses,"MATCH (a:Actor {name: 'Sid Haig'})<-[:STARRED_ACTORS]-(m:Movie)
RETURN m.name"
692,what is [Olga Tudorache] appear in,An Unforgettable Summer,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Olga Tudorache""}) RETURN m.name"
693,[James Belushi] appears in what movies,Red Heat|K-9|Salvador|Mr. Destiny|The Principal|Taking Care of Business|Gang Related|K-911|Real Men|Race the Sun|Traces of Red,MATCH (a:Actor {name: 'James Belushi'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
694,what the movies do [Kate Bosworth] appear in,Superman Returns|21|Homefront|Still Alice|Straw Dogs|Blue Crush|Win a Date with Tad Hamilton!|The Warrior's Way|Wonderland|Beyond the Sea|Black Rock|The Girl in the Park,"MATCH (a:Actor {name: ""Kate Bosworth""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
695,What makes [Jack Ashford] to act in,Standing in the Shadows of Motown,MATCH (a:Actor {name:'Jack Ashford'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
696,ce qui fait [Laurie Metcalf] star dans,Dear God,"""MATCH (a:Actor {name: 'Laurie Metcalf'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"""
697,This is what makes [Jason Cope] star in,District 9,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Jason Cope'}) RETURN m.name
698,What is [Yoshiko Shinohara] action in,Grave of the Fireflies,The natural language query is not clear enough to be transformed into a Cypher query. Please provide more details.
699,What the films did [Albert Hall] take action in ,Malcolm X|Rookie of the Year,MATCH (a:Actor {name: 'Albert Hall'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
700,What the movies did make [Mercedes Cabral] star in,Thy Womb,"""MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Mercedes Cabral'}) RETURN m.name"""
701,What the films did [Diana Rigg] take action in,On Her Majesty's Secret Service|Theatre of Blood|The Assassination Bureau|A Little Night Music,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Diana Rigg""}) 
RETURN m.name"
702,which films have made [Susan Strasberg] star in,Picnic|The Manitou,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Susan Strasberg""}) RETURN m.name"
703,What the movies [Quvenzhané Wallis] appear in,Beasts of the Southern Wild|Annie,MATCH (a:Actor {name: 'Quvenzhané Wallis'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
704,What the movies do [Creighton Hale] appear in,The Cat and the Canary,MATCH (a:Actor {name: 'Creighton Hale'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
705,What the films did [Aoi Miyazaki] take action in ,Wolf Children|Nana|Eureka,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE a.name = ""Aoi Miyazaki""
RETURN m.name"
706,What makes [Ana Torrent] star in,Vacas,"MATCH (a:Actor {name: ""Ana Torrent""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
707,Who makes [George Reeves] star in,So Proudly We Hail!,"MATCH (a:Actor {name: 'George Reeves'})<-[:STARRED_ACTORS]-(m:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
708,What films have [Jenna Dewan Tatum] a actor in,Step Up,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Jenna Dewan Tatum""}) RETURN m.name"
709,What films have made [Carmen Miranda] star in,The Gang's All Here|A Date with Judy|Down Argentine Way|Week-End in Havana|Nancy Goes to Rio,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Carmen Miranda""}) RETURN m.name"
710,the films have [Jon Lovitz] to act in,My Stepmother Is an Alien|High School High|Trapped in Paradise|Mr. Destiny|Good Advice|Mom and Dad Save the World,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE a.name = 'Jon Lovitz'
RETURN m.name"
711,What the movies did make [Max Pomeranc] star in,Searching for Bobby Fischer,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Max Pomeranc'}) RETURN m.name
712,What films have [Nicolas Cage] an actor in,Face/Off|The Rock|National Treasure|Lord of War|Knowing|The Croods|Next|The Sorcerer's Apprentice|Matchstick Men|Raising Arizona|City of Angels|Leaving Las Vegas|The Family Man|Drive Angry|Season of the Witch|The Weather Man|World Trade Center|Snake Eyes|Windtalkers|Bringing Out the Dead|The Wicker Man|Bangkok Dangerous|The Frozen Ground|Seeking Justice|Stolen|Moonstruck|Trespass|Joe|The Ant Bully|It Could Happen to You|Left Behind|Birdy|Rage|Honeymoon in Vegas|Kiss of Death|Guarding Tess|Valley Girl|Trapped in Paradise|Vampire's Kiss|Fire Birds|Racing with the Moon|Zandalee|Deadfall|The Boy in Blue,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Nicolas Cage""})
RETURN m.name"
713,Which makes [Chayanne] star in,Dance with Me,MATCH (a:Actor {name: 'Chayanne'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
714,What makes [Judy Gunn] action,The Last Journey,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre {name:'Action'}), (m)-[:STARRED_ACTORS]->(a:Actor {name:'Judy Gunn'}) RETURN m.name"
715,What the films have done [Louis de Funès] to do in,The Sucker|Perched on a Tree,"MATCH (a:Actor {name: ""Louis de Funès""})<-[:STARRED_ACTORS]-(m:Movie)
RETURN m.name"
716,[Taylor Nichols] is shown in which movies,Barcelona,"MATCH (a:Actor {name: ""Taylor Nichols""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
717,What the movies [Peter O'Toole] appear in,Lawrence of Arabia|The Last Emperor|The Lion in Winter|Phantoms|How to Steal a Million|Supergirl|King Ralph|Venus|Becket|My Favorite Year|The Stunt Man|High Spirits|Club Paradise|The Night of the Generals|Man of La Mancha|Lord Jim|Creator|Murphy's War|The Nutcracker Prince|The Day They Robbed the Bank of England|Power Play,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor) WHERE a.name = ""Peter O'Toole"" RETURN m.name"
718,films have [Deon Richmond] to act in,Trippin',"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:""Deon Richmond""}) RETURN m.name"
719,What does [Betsy Blair] appear in,Il Grido|All Night Long,MATCH (a:Actor {name: 'Betsy Blair'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
720,the films have made [Toni Collette] act in,The Way Way Back|Mary and Max|In Her Shoes|Muriel's Wedding|A Long Way Down|The Dead Girl|The Black Balloon|Connie and Carla|The Pallbearer|Jesus Henry Christ|Clockwatchers|The Last Shot|Dirty Deeds|Lilian's Story,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:'Toni Collette'}) RETURN m.name
721,What the films have [Yvette Vickers] a actor in,Attack of the 50 Foot Woman,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Yvette Vickers""}) RETURN m.name"
722,[Danny Trejo] is shown in which movies,Machete|Machete Kills|Bad Ass|Animal Factory|Recoil|Dead in Tombstone|Force of Execution,"MATCH (a:Actor {name: 'Danny Trejo'})<-[:STARRED_ACTORS]-(m:Movie) 
RETURN m.name"
723,What does [Lauren Miller] appear in,"For a Good Time, Call...",MATCH (a:Actor {name: 'Lauren Miller'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
724,what causes [Reinhold Messner] appear in,Portrait Werner Herzog,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name: ""Reinhold Messner""}) RETURN m.name"
725,what movies have made [Colin Friels] star in,Darkman|Class Action|Angel Baby|Dingo,"""MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor) WHERE a.name = 'Colin Friels' RETURN m.name"""
726,What films have [Oscar Polk] an actor in,The Green Pastures,"```cypher
MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE a.name = 'Oscar Polk'
RETURN m.name
```"
727,what causes [Daniel Gillies] appear in,The Sensation of Sight,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Daniel Gillies'}) RETURN m.name
728,What makes [Dida Diafat] to act,Mutants,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Dida Diafat'}) RETURN m.name
729,[Ayesha Mohan] appears in what movies,The Pool,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE a.name = 'Ayesha Mohan'
RETURN m.name"
730,What movies have made [Tom Bosley] star in,The World of Henry Orient,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Tom Bosley'})
RETURN m.name"
731,The films have done [Cindy Pickett] to act in,Son in Law,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:'Cindy Pickett'}) RETURN m.name
732,[Eiko Koike] appeared in which films,2LDK,"MATCH (a:Actor {name: 'Eiko Koike'})<-[:STARRED_ACTORS]-(m:Movie)
RETURN m.name"
733,[Frank Oz] appears in what films,The Dark Crystal|The Muppets Take Manhattan,"MATCH (a:Actor {name: ""Frank Oz""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
734,What the films [Richard Tucker] an actor in ,The Squall,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:'Richard Tucker'}) RETURN m.name
735,What the movies did make [Tom Lycos] star in,Sweetie,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE a.name = 'Tom Lycos'
RETURN m.name"
736,What the movies did have made [Tom Hulce] star in,The Hunchback of Notre Dame|Animal House|Dominick and Eugene|The Inner Circle|Slam Dance|Wings of Courage,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Tom Hulce""}) RETURN m.name"
737,What the films did [Hallee Hirsh] take action in ,16 to Life,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE a.name = ""Hallee Hirsh""
RETURN m.name"
738,what is [Nancy Travis] appear in,So I Married an Axe Murderer|The Vanishing|Greedy|Fluke,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:""Nancy Travis""}) RETURN m.name"
739,What the films did [Rory Culkin] star in,Signs|Mean Creek|You Can Count on Me|Down in the Valley|Lymelife,"MATCH (a:Actor {name: ""Rory Culkin""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
